企業名,会計年度,四半期,y_hat_ml2
アルプス物流,2020,Q1,9.103203055729267
アルプス物流,2020,Q2,22.26276878356468
アルプス物流,2020,Q3,23.163296904551785
アルプス物流,2020,Q4,28.450952187589092
アンリツ,2018,Q1,-1.123154330272257
アンリツ,2018,Q2,-5.534587373194562
アンリツ,2018,Q3,31.362412930305503
アンリツ,2018,Q4,7.199409353736765
アンリツ,2019,Q1,-1.9220591620017335
アンリツ,2019,Q2,21.84642580044821
アンリツ,2019,Q3,22.904099511464302
アンリツ,2019,Q4,30.84930602689174
アンリツ,2020,Q1,36.894676124378336
アンリツ,2020,Q2,23.198898663755337
アンリツ,2020,Q3,43.441521026009866
アンリツ,2020,Q4,25.291955500379338
アートネイチャー,2018,Q1,-10.329976660984912
アートネイチャー,2018,Q2,9.203896642135987
アートネイチャー,2018,Q3,-2.2305976784190733
アートネイチャー,2018,Q4,12.30908038531442
アートネイチャー,2019,Q1,9.44175285695449
アートネイチャー,2019,Q2,51.52287827779767
アートネイチャー,2019,Q3,-8.394594993965192
アートネイチャー,2019,Q4,1.1494172815972237
アートネイチャー,2020,Q1,-39.18210991499232
アートネイチャー,2020,Q2,40.0558240498261
アートネイチャー,2020,Q3,50.42267472669275
アートネイチャー,2020,Q4,16.85021127767667
アーレスティ,2018,Q1,220.90128527611307
アーレスティ,2018,Q2,0.1231235466884186
アーレスティ,2018,Q3,103.26595387453744
アーレスティ,2018,Q4,253.9122995320369
アーレスティ,2019,Q1,-61.103655812607215
アーレスティ,2019,Q2,-42.93416599907982
アーレスティ,2019,Q3,-38.01203901590645
アーレスティ,2019,Q4,155.48669650012016
アーレスティ,2020,Q1,-164.98156660519732
アーレスティ,2020,Q2,64.62499991236984
アーレスティ,2020,Q3,43.684716106000366
アーレスティ,2020,Q4,91.37202468023771
イエローハット,2018,Q1,163.00249974630117
イエローハット,2018,Q2,227.87990719345336
イエローハット,2018,Q3,203.96350835675943
イエローハット,2018,Q4,28.862979523926043
イエローハット,2019,Q1,-106.29866633810428
イエローハット,2019,Q2,14.54791417806365
イエローハット,2019,Q3,254.2631053846813
イエローハット,2019,Q4,-10.699228143747405
イエローハット,2020,Q1,56.37930917298557
イエローハット,2020,Q2,71.06031558315149
イエローハット,2020,Q3,109.20372245500312
イエローハット,2020,Q4,42.315386038317
イソライト工業,2018,Q1,30.46908323943935
イソライト工業,2018,Q2,23.724481781053345
イソライト工業,2018,Q3,20.67757017828657
イソライト工業,2018,Q4,14.441196510179688
イソライト工業,2019,Q1,15.43236309843298
イソライト工業,2019,Q2,24.072731512005937
イソライト工業,2019,Q3,11.231660592485165
イソライト工業,2019,Q4,26.491584137435
イソライト工業,2020,Q1,18.371691539069268
イソライト工業,2020,Q2,0.431755521368693
イソライト工業,2020,Q3,11.704463294949909
イソライト工業,2020,Q4,3.785966793515879
イチカワ,2018,Q1,18.835585684280623
イチカワ,2018,Q2,24.10059872640216
イチカワ,2018,Q3,-8.63608267838849
イチカワ,2018,Q4,-64.19278952516709
イチカワ,2019,Q1,59.93065388393168
イチカワ,2019,Q2,51.45624749783359
イチカワ,2019,Q3,52.72979684881069
イチカワ,2019,Q4,104.20584863042788
イチカワ,2020,Q1,77.32849081517347
イチカワ,2020,Q2,-30.951079007515077
イチカワ,2020,Q3,62.639153723140126
イチカワ,2020,Q4,79.36874642999086
イチケン,2018,Q1,-209.55772859718408
イチケン,2018,Q2,103.69152436158424
イチケン,2018,Q3,107.7646253550935
イチケン,2018,Q4,334.0532482753226
イチケン,2019,Q1,244.1730432259769
イチケン,2019,Q2,141.21859022044364
イチケン,2019,Q3,353.3385941730246
イチケン,2019,Q4,0.7803185669296795
イチケン,2020,Q1,-974.6857871166252
イチケン,2020,Q2,81.3253017787628
イチケン,2020,Q3,-67.7371270212837
イチケン,2020,Q4,-257.1424954490625
イチネンホールディングス,2018,Q1,86.17707631827244
イチネンホールディングス,2018,Q2,80.85812662565093
イチネンホールディングス,2018,Q3,-23.386948188075397
イチネンホールディングス,2018,Q4,-1.881403220157381
イチネンホールディングス,2019,Q1,222.1630069527628
イチネンホールディングス,2019,Q2,154.2996063271679
イチネンホールディングス,2019,Q3,219.03362358707628
イチネンホールディングス,2019,Q4,63.76768905933082
イチネンホールディングス,2020,Q1,8.505946394259581
イチネンホールディングス,2020,Q2,117.02788002424464
イチネンホールディングス,2020,Q3,247.4998621859937
イチネンホールディングス,2020,Q4,28.55310586777944
イノテック,2018,Q1,29.64280160924512
イノテック,2018,Q2,60.37375083259263
イノテック,2018,Q3,30.974525409138188
イノテック,2018,Q4,-20.885263271162785
イノテック,2019,Q1,9.37892176548101
イノテック,2019,Q2,46.79529918034988
イノテック,2019,Q3,17.7779823874752
イノテック,2019,Q4,36.98908404754287
イノテック,2020,Q1,14.987013199999716
イノテック,2020,Q2,-20.212427398081537
イノテック,2020,Q3,60.30568136608503
イノテック,2020,Q4,21.700164578408724
イビデン,2018,Q1,-221.9866220269925
イビデン,2018,Q2,29.372124603578527
イビデン,2018,Q3,286.1215269385332
イビデン,2018,Q4,208.82264798682
イビデン,2019,Q1,90.36311728955138
イビデン,2019,Q2,-43.10682201841314
イビデン,2019,Q3,100.63776624879516
イビデン,2019,Q4,-32.17440438399683
イビデン,2020,Q1,175.70311839908186
イビデン,2020,Q2,114.93520951931222
イビデン,2020,Q3,175.91043681154326
イビデン,2020,Q4,-130.93352571333537
イフジ産業,2018,Q1,12.704554771308675
イフジ産業,2018,Q2,10.756645302679123
イフジ産業,2018,Q3,27.795757500678715
イフジ産業,2018,Q4,19.125532873740084
イフジ産業,2019,Q1,17.0521305715832
イフジ産業,2019,Q2,7.177754713736725
イフジ産業,2019,Q3,35.07576510782202
イフジ産業,2019,Q4,10.62715308339169
イフジ産業,2020,Q1,9.835754550803738
イフジ産業,2020,Q2,20.86183928171203
イフジ産業,2020,Q3,36.74737043716587
イフジ産業,2020,Q4,12.465582525597789
イリソ電子工業,2018,Q1,82.35958865214054
イリソ電子工業,2018,Q2,-20.33660240634884
イリソ電子工業,2018,Q3,84.66243332768585
イリソ電子工業,2018,Q4,-2.765014191048465
イリソ電子工業,2019,Q1,1.9652535159798676
イリソ電子工業,2019,Q2,5.703185563528184
イリソ電子工業,2019,Q3,41.76764346367506
イリソ電子工業,2019,Q4,40.58971968857301
イリソ電子工業,2020,Q1,15.822459804446396
イリソ電子工業,2020,Q2,-7.243747392775731
イリソ電子工業,2020,Q3,91.16780477300703
イリソ電子工業,2020,Q4,25.33359480541641
インターネットイニシアティブ,2018,Q1,15.944376333456434
インターネットイニシアティブ,2018,Q2,23.675933699768013
インターネットイニシアティブ,2018,Q3,37.68642302473704
インターネットイニシアティブ,2018,Q4,18.099153324971496
インターネットイニシアティブ,2019,Q1,-8.8892674299111
インターネットイニシアティブ,2019,Q2,24.98188139057126
インターネットイニシアティブ,2019,Q3,20.60135064151897
インターネットイニシアティブ,2019,Q4,43.051675347729386
インターネットイニシアティブ,2020,Q1,31.812779550520197
インターネットイニシアティブ,2020,Q2,24.576625966607654
インターネットイニシアティブ,2020,Q3,75.7857548569998
インターネットイニシアティブ,2020,Q4,22.79835591531166
インフォコム,2018,Q1,-5.242038574372373
インフォコム,2018,Q2,72.83226668448197
インフォコム,2018,Q3,36.41224847636408
インフォコム,2018,Q4,-45.95842446316536
インフォコム,2019,Q1,62.4053328654241
インフォコム,2019,Q2,11.410390914984704
インフォコム,2019,Q3,35.14091397238336
インフォコム,2019,Q4,26.269704161082306
インフォコム,2020,Q1,-31.591961276543515
インフォコム,2020,Q2,-28.273631749416914
インフォコム,2020,Q3,52.25429618525132
インフォコム,2020,Q4,57.5008777141187
インプレスホールディングス,2018,Q1,-12.2120238652181
インプレスホールディングス,2018,Q2,-13.903306347963014
インプレスホールディングス,2018,Q3,8.984606440406239
インプレスホールディングス,2018,Q4,-11.191665076124108
インプレスホールディングス,2019,Q1,3.7907095697799775
インプレスホールディングス,2019,Q2,0.1509426052264029
インプレスホールディングス,2019,Q3,18.67296504670348
インプレスホールディングス,2019,Q4,-26.66089283297561
インプレスホールディングス,2020,Q1,14.174357588321527
インプレスホールディングス,2020,Q2,6.46453149639477
インプレスホールディングス,2020,Q3,7.380029737827275
インプレスホールディングス,2020,Q4,-2.501666108176714
イーグル工業,2018,Q1,87.58353897595123
イーグル工業,2018,Q2,37.20473961511842
イーグル工業,2018,Q3,63.42458760392841
イーグル工業,2018,Q4,27.16803920860769
イーグル工業,2019,Q1,-3.197392674010416
イーグル工業,2019,Q2,-5.360931673121456
イーグル工業,2019,Q3,-36.51396263146793
イーグル工業,2019,Q4,48.05092485984474
イーグル工業,2020,Q1,573.316150145947
イーグル工業,2020,Q2,-186.90657353800103
イーグル工業,2020,Q3,6.951529893923237
イーグル工業,2020,Q4,-170.8004972984071
ウシオ電機,2018,Q1,24.53139162619733
ウシオ電機,2018,Q2,60.760126889846376
ウシオ電機,2018,Q3,48.17352098167471
ウシオ電機,2018,Q4,-12.467857468145992
ウシオ電機,2019,Q1,35.64198009014849
ウシオ電機,2019,Q2,-5.673908751418452
ウシオ電機,2019,Q3,22.472524716741987
ウシオ電機,2019,Q4,-58.07074480181888
ウシオ電機,2020,Q1,37.27980629587873
ウシオ電機,2020,Q2,84.99466095774113
ウシオ電機,2020,Q3,58.42454555326556
ウシオ電機,2020,Q4,8.97748280545073
ウッドワン,2018,Q1,-1388.00642808396
ウッドワン,2018,Q2,381.82017488889153
ウッドワン,2018,Q3,699.2152421576069
ウッドワン,2018,Q4,-16.098585289897304
ウッドワン,2019,Q1,52.88264367914635
ウッドワン,2019,Q2,-80.48787760663959
ウッドワン,2019,Q3,34.255193124995344
ウッドワン,2019,Q4,44.54214162907779
ウッドワン,2020,Q1,60.21860717692505
ウッドワン,2020,Q2,-131.52268446560146
ウッドワン,2020,Q3,-53.74341474362416
ウッドワン,2020,Q4,28.502978789742837
エア・ウォーター,2018,Q1,38.92237064105952
エア・ウォーター,2018,Q2,14.46019393551244
エア・ウォーター,2018,Q3,48.047159441337016
エア・ウォーター,2018,Q4,-22.77215206988472
エア・ウォーター,2019,Q1,51.62064327578189
エア・ウォーター,2019,Q2,3.977595094176131
エア・ウォーター,2019,Q3,-17.87609855381682
エア・ウォーター,2019,Q4,-24.20649491689873
エア・ウォーター,2020,Q1,-18.526925603879405
エア・ウォーター,2020,Q2,56.63053814777878
エア・ウォーター,2020,Q3,-55.45094560079845
エア・ウォーター,2020,Q4,110.04684681964692
エイチワン,2018,Q1,81.61849140826702
エイチワン,2018,Q2,-79.18088584650096
エイチワン,2018,Q3,82.96584416418412
エイチワン,2018,Q4,-27.2078343301794
エイチワン,2019,Q1,-65.54126273507435
エイチワン,2019,Q2,34.711901865343066
エイチワン,2019,Q3,87.84220473826099
エイチワン,2019,Q4,17.055153908412905
エイチワン,2020,Q1,-54.92787317990825
エイチワン,2020,Q2,28.692927979139142
エイチワン,2020,Q3,136.49636593345105
エイチワン,2020,Q4,-16.699602478273334
エイチ・ツー・オー　リテイリン,2018,Q1,46.1307393667996
エイチ・ツー・オー　リテイリン,2018,Q2,11.630265801298687
エイチ・ツー・オー　リテイリン,2018,Q3,61.41225274206447
エイチ・ツー・オー　リテイリン,2018,Q4,-8.4636388326295
エイチ・ツー・オー　リテイリン,2019,Q1,-100.53412405820164
エイチ・ツー・オー　リテイリン,2019,Q2,-42.78712915783764
エイチ・ツー・オー　リテイリン,2019,Q3,-54.500806673504336
エイチ・ツー・オー　リテイリン,2019,Q4,88.70889539952938
エイチ・ツー・オー　リテイリン,2020,Q1,-442.39074293242254
エイチ・ツー・オー　リテイリン,2020,Q2,-386.3252771844656
エイチ・ツー・オー　リテイリン,2020,Q3,-82.12838336416279
エイチ・ツー・オー　リテイリン,2020,Q4,-470.5729934710188
エイベックス,2018,Q1,-61.54468335004984
エイベックス,2018,Q2,4.963258532432377
エイベックス,2018,Q3,55.2606216953988
エイベックス,2018,Q4,8.713590710477604
エイベックス,2019,Q1,18.396935308692772
エイベックス,2019,Q2,24.52586066669493
エイベックス,2019,Q3,74.37124472516754
エイベックス,2019,Q4,-87.20339208123184
エイベックス,2020,Q1,-5.391620651438615
エイベックス,2020,Q2,-39.924371602551474
エイベックス,2020,Q3,-19.424041141010548
エイベックス,2020,Q4,-200.900483720909
エクセディ,2018,Q1,74.13771133142305
エクセディ,2018,Q2,68.57277480947442
エクセディ,2018,Q3,95.39705368032318
エクセディ,2018,Q4,100.71856928277909
エクセディ,2019,Q1,20.80586128198348
エクセディ,2019,Q2,-50.831404690580285
エクセディ,2019,Q3,69.942768613004
エクセディ,2019,Q4,64.64494447654619
エクセディ,2020,Q1,17.548003010017837
エクセディ,2020,Q2,-32.13653136743473
エクセディ,2020,Q3,147.60753939913985
エクセディ,2020,Q4,-6.721045611261843
エステー,2018,Q1,11.60922829435698
エステー,2018,Q2,41.039103285060335
エステー,2018,Q3,40.25767842059096
エステー,2018,Q4,22.93346688614578
エステー,2019,Q1,27.68838028539031
エステー,2019,Q2,66.8074652536291
エステー,2019,Q3,-8.96723571575103
エステー,2019,Q4,-27.69369377748251
エステー,2020,Q1,4.848410250615629
エステー,2020,Q2,53.322720955670505
エステー,2020,Q3,12.919614237010949
エステー,2020,Q4,9.422789833179785
エステールホールディングス,2018,Q1,23.885857266440222
エステールホールディングス,2018,Q2,-20.27827390288064
エステールホールディングス,2018,Q3,-2.302344152355147
エステールホールディングス,2018,Q4,29.250801858169496
エステールホールディングス,2019,Q1,3.109905646043515
エステールホールディングス,2019,Q2,41.57567766838747
エステールホールディングス,2019,Q3,3.5220120314239693
エステールホールディングス,2019,Q4,44.21898204781962
エステールホールディングス,2020,Q1,-41.157586777881534
エステールホールディングス,2020,Q2,-31.247907908232264
エステールホールディングス,2020,Q3,25.775913092103508
エステールホールディングス,2020,Q4,-75.41722334627565
エスペック,2018,Q1,36.574827929365625
エスペック,2018,Q2,71.94034703145084
エスペック,2018,Q3,19.700340626196574
エスペック,2018,Q4,81.93393928593753
エスペック,2019,Q1,0.4625397905492434
エスペック,2019,Q2,-1.0905715855504925
エスペック,2019,Q3,-90.5740872329825
エスペック,2019,Q4,-29.960388281529703
エスペック,2020,Q1,-69.46823393626185
エスペック,2020,Q2,3.285203980083992
エスペック,2020,Q3,34.88601892081229
エスペック,2020,Q4,31.70162363902145
エスライン,2018,Q1,-0.0071758737375944
エスライン,2018,Q2,31.2748131144042
エスライン,2018,Q3,88.58494878153091
エスライン,2018,Q4,3.9091527190437176
エスライン,2019,Q1,-19.497480918177445
エスライン,2019,Q2,62.61433059639706
エスライン,2019,Q3,8.272273942465453
エスライン,2019,Q4,66.5229169721007
エスライン,2020,Q1,50.81402140913238
エスライン,2020,Q2,39.261824808738766
エスライン,2020,Q3,702.5766107035821
エスライン,2020,Q4,-190.49210487919933
エスリード,2018,Q1,5.4112496117200735
エスリード,2018,Q2,83.89775359337096
エスリード,2018,Q3,78.46876462368358
エスリード,2018,Q4,120.95585516646013
エスリード,2019,Q1,30.088814454358012
