企業名,会計年度,四半期,y_hat_msvm
三重交通グループホールディング,2019,Q4,9.362015114133719
三重交通グループホールディング,2020,Q1,9.197318409921213
三重交通グループホールディング,2020,Q2,9.18863995168265
三重交通グループホールディング,2020,Q3,9.104679750740198
三重交通グループホールディング,2020,Q4,9.404637395964244
上新電機,2018,Q1,20.237193635912924
上新電機,2018,Q2,23.52380766758005
上新電機,2018,Q3,24.281612493056006
上新電機,2018,Q4,25.5144017009671
上新電機,2019,Q1,27.58769862095182
上新電機,2019,Q2,29.329607888221975
上新電機,2019,Q3,30.258439450290055
上新電機,2019,Q4,27.951169162935706
上新電機,2020,Q1,26.695522655840247
上新電機,2020,Q2,27.350828201275256
上新電機,2020,Q3,28.307116498534338
上新電機,2020,Q4,28.9771698437331
上組,2018,Q1,16.29062487290298
上組,2018,Q2,17.250453939159307
上組,2018,Q3,18.403252140793235
上組,2018,Q4,20.01920063622944
上組,2019,Q1,21.661655338630272
上組,2019,Q2,23.276749101954277
上組,2019,Q3,24.70247995868972
上組,2019,Q4,25.94249265473384
上組,2020,Q1,27.11017312953753
上組,2020,Q2,28.0577441152193
上組,2020,Q3,29.161693803616316
上組,2020,Q4,30.289471037685306
不二製油グループ本社,2018,Q1,29.91112498546169
不二製油グループ本社,2018,Q2,31.126017504828233
不二製油グループ本社,2018,Q3,30.129589496761813
不二製油グループ本社,2018,Q4,30.07080979189313
不二製油グループ本社,2019,Q1,30.74337721522274
不二製油グループ本社,2019,Q2,30.974421674513025
不二製油グループ本社,2019,Q3,32.411750899706796
不二製油グループ本社,2019,Q4,32.883471558672824
不二製油グループ本社,2020,Q1,33.838473627141916
不二製油グループ本社,2020,Q2,32.88078866252262
不二製油グループ本社,2020,Q3,32.888017854481895
不二製油グループ本社,2020,Q4,33.03343129306534
不動テトラ,2018,Q1,2.4056073195453402
不動テトラ,2018,Q2,3.0006719637708823
不動テトラ,2018,Q3,2.4418556059395895
不動テトラ,2018,Q4,3.9174956609056206
不動テトラ,2019,Q1,5.0474211897034165
不動テトラ,2019,Q2,6.471822161664795
不動テトラ,2019,Q3,7.6110296320075355
不動テトラ,2019,Q4,9.778795131763735
不動テトラ,2020,Q1,11.36631127150941
不動テトラ,2020,Q2,13.277468893973563
不動テトラ,2020,Q3,15.012430390790572
不動テトラ,2020,Q4,17.252035404030924
世紀東急工業,2018,Q1,14.09882711825731
世紀東急工業,2018,Q2,12.831558382584374
世紀東急工業,2018,Q3,15.57285568090806
世紀東急工業,2018,Q4,16.57732154167646
世紀東急工業,2019,Q1,16.292487557031862
世紀東急工業,2019,Q2,18.026948863868302
世紀東急工業,2019,Q3,20.833271565990586
世紀東急工業,2019,Q4,21.735939391071238
世紀東急工業,2020,Q1,19.98816480977592
世紀東急工業,2020,Q2,20.813822053915224
世紀東急工業,2020,Q3,22.44708669847058
世紀東急工業,2020,Q4,21.605071908954894
中国塗料,2018,Q1,15.549056103222114
中国塗料,2018,Q2,15.051032046192772
中国塗料,2018,Q3,14.564878252660552
中国塗料,2018,Q4,13.984763087968467
中国塗料,2019,Q1,13.52928318606779
中国塗料,2019,Q2,13.523947155410136
中国塗料,2019,Q3,13.5804628857066
中国塗料,2019,Q4,13.409049300897243
中国塗料,2020,Q1,13.101025266273457
中国塗料,2020,Q2,13.048268644725768
中国塗料,2020,Q3,13.054427479495923
中国塗料,2020,Q4,13.440544010261096
中外炉工業,2018,Q1,3.2504914294806704
中外炉工業,2018,Q2,2.2658674721737198
中外炉工業,2018,Q3,3.258010333912405
中外炉工業,2018,Q4,5.217268571063256
中外炉工業,2019,Q1,6.875394975185053
中外炉工業,2019,Q2,4.067685335015956
中外炉工業,2019,Q3,5.778885575359833
中外炉工業,2019,Q4,7.493447367396404
中外炉工業,2020,Q1,9.239405254660998
中外炉工業,2020,Q2,6.101188971153412
中外炉工業,2020,Q3,4.089476667824709
中外炉工業,2020,Q4,2.6270691457153736
中央倉庫,2018,Q1,12.395774889434207
中央倉庫,2018,Q2,12.454977137116309
中央倉庫,2018,Q3,12.249548993369325
中央倉庫,2018,Q4,12.135128558342693
中央倉庫,2019,Q1,12.302745549317088
中央倉庫,2019,Q2,13.390672649569186
中央倉庫,2019,Q3,14.767460106929105
中央倉庫,2019,Q4,15.113640128458806
中央倉庫,2020,Q1,14.823264505047215
中央倉庫,2020,Q2,14.772648852200124
中央倉庫,2020,Q3,14.926882847675001
中央倉庫,2020,Q4,14.920828671878908
中央発条,2018,Q1,7.830394052030584
中央発条,2018,Q2,9.485627182892008
中央発条,2018,Q3,10.480456614483925
中央発条,2018,Q4,12.42324845486345
中央発条,2019,Q1,14.403549329257082
中央発条,2019,Q2,16.374026882930423
中央発条,2019,Q3,18.911963374365087
中央発条,2019,Q4,21.642354242262208
中央発条,2020,Q1,19.206468659166415
中央発条,2020,Q2,17.28937758497539
中央発条,2020,Q3,15.52512249866774
中央発条,2020,Q4,18.13667780985327
中山福,2018,Q1,15.919770703741191
中山福,2018,Q2,15.113471783608887
中山福,2018,Q3,14.039112769538518
中山福,2018,Q4,13.134191239296895
中山福,2019,Q1,12.578302236821406
中山福,2019,Q2,12.69922803309135
中山福,2019,Q3,12.047507508643315
中山福,2019,Q4,11.675661824744086
中山福,2020,Q1,11.00761455088227
中山福,2020,Q2,10.91665294658263
中山福,2020,Q3,10.936889235308168
中山福,2020,Q4,11.256662323961084
中山製鋼所,2018,Q1,2.474128119614392
中山製鋼所,2018,Q2,4.225135975556167
中山製鋼所,2018,Q3,6.04219126656761
中山製鋼所,2018,Q4,4.538509409434049
中山製鋼所,2019,Q1,6.402198586221107
中山製鋼所,2019,Q2,7.933661502970944
中山製鋼所,2019,Q3,9.155086589497149
中山製鋼所,2019,Q4,10.639251220207345
中山製鋼所,2020,Q1,9.282027036925069
中山製鋼所,2020,Q2,9.97919769919262
中山製鋼所,2020,Q3,9.83668825753552
中山製鋼所,2020,Q4,10.377841512813097
中広,2018,Q1,8.76363469109273
中広,2018,Q2,7.854088798586806
中広,2018,Q3,7.79435992437975
中広,2018,Q4,7.983555020016891
中広,2019,Q1,7.651246478066373
中広,2019,Q2,7.48021874931783
中広,2019,Q3,7.553504046129518
中広,2019,Q4,7.271647061585831
中広,2020,Q1,6.4935718918214045
中広,2020,Q2,6.320361263950644
中広,2020,Q3,6.355269146371232
中広,2020,Q4,6.248955904039089
中村屋,2018,Q1,1.1633674112820587
中村屋,2018,Q2,0.029147503127374602
中村屋,2018,Q3,-0.7727859137637976
中村屋,2018,Q4,0.36473511182988194
中村屋,2019,Q1,0.06989559705938442
中村屋,2019,Q2,-0.8968059639483685
中村屋,2019,Q3,-0.984473842375289
中村屋,2019,Q4,0.31058120156388913
中村屋,2020,Q1,-0.4123427113919498
中村屋,2020,Q2,-1.4002305040813283
中村屋,2020,Q3,-0.3509612475529571
中村屋,2020,Q4,0.6305041702052104
中越パルプ工業,2018,Q1,-0.6860867186715834
中越パルプ工業,2018,Q2,-1.6896984385891132
中越パルプ工業,2018,Q3,-0.6224684220843804
中越パルプ工業,2018,Q4,-2.6279094682535336
中越パルプ工業,2019,Q1,-0.27172389776672756
中越パルプ工業,2019,Q2,-2.054163375703121
中越パルプ工業,2019,Q3,-0.019803496104211615
中越パルプ工業,2019,Q4,2.0283618940377113
中越パルプ工業,2020,Q1,2.2740551423205373
中越パルプ工業,2020,Q2,2.112371543595056
中越パルプ工業,2020,Q3,0.2464405510326585
中越パルプ工業,2020,Q4,-1.86640878431011
中部飼料,2018,Q1,19.599538956342
中部飼料,2018,Q2,19.759603845694226
中部飼料,2018,Q3,19.94501663858085
中部飼料,2018,Q4,19.839191320857406
中部飼料,2019,Q1,20.717347730031516
中部飼料,2019,Q2,21.736061530921297
中部飼料,2019,Q3,23.933689464278935
中部飼料,2019,Q4,26.01142181687248
中部飼料,2020,Q1,27.483162382405418
中部飼料,2020,Q2,27.61984311323343
中部飼料,2020,Q3,27.828749319216843
中部飼料,2020,Q4,27.887230437228435
中電工,2018,Q1,31.118879775133934
中電工,2018,Q2,30.25613119278626
中電工,2018,Q3,29.85931212990762
中電工,2018,Q4,29.9305925395403
中電工,2019,Q1,31.60352449684038
中電工,2019,Q2,31.431687699362605
中電工,2019,Q3,34.3044026181757
中電工,2019,Q4,35.030483658236435
中電工,2020,Q1,34.58256162418404
中電工,2020,Q2,34.739076907886144
中電工,2020,Q3,34.40155695484387
中電工,2020,Q4,35.41126595308789
丸一鋼管,2018,Q1,38.54494744537692
丸一鋼管,2018,Q2,39.45796873186506
丸一鋼管,2018,Q3,40.096973694083054
丸一鋼管,2018,Q4,40.78191429685676
丸一鋼管,2019,Q1,40.444003626537786
丸一鋼管,2019,Q2,39.783660066235406
丸一鋼管,2019,Q3,39.51957094157339
丸一鋼管,2019,Q4,39.96848834803055
丸一鋼管,2020,Q1,39.73671438918327
丸一鋼管,2020,Q2,39.46091552842428
丸一鋼管,2020,Q3,39.262275638401746
丸一鋼管,2020,Q4,40.011838758558326
丸井グループ,2018,Q1,18.00525495859955
丸井グループ,2018,Q2,18.489781680437307
丸井グループ,2018,Q3,19.8842793541673
丸井グループ,2018,Q4,20.342358956820892
丸井グループ,2019,Q1,20.72891982002152
丸井グループ,2019,Q2,21.938848338523478
丸井グループ,2019,Q3,23.02990829434593
丸井グループ,2019,Q4,24.404149320764823
丸井グループ,2020,Q1,25.46941818149038
丸井グループ,2020,Q2,24.04815197823322
丸井グループ,2020,Q3,25.36292158282369
丸井グループ,2020,Q4,24.347550610091545
丸全昭和運輸,2018,Q1,10.625627023957735
丸全昭和運輸,2018,Q2,11.113632677685157
丸全昭和運輸,2018,Q3,10.117178858243097
丸全昭和運輸,2018,Q4,11.28390061157957
丸全昭和運輸,2019,Q1,12.638073031909306
丸全昭和運輸,2019,Q2,13.782503684703226
丸全昭和運輸,2019,Q3,14.940402255824576
丸全昭和運輸,2019,Q4,16.918553496404847
丸全昭和運輸,2020,Q1,18.972360467711802
丸全昭和運輸,2020,Q2,20.98475754020517
丸全昭和運輸,2020,Q3,22.96847853166461
丸全昭和運輸,2020,Q4,25.052944920685924
丸大食品,2018,Q1,6.014347718367676
丸大食品,2018,Q2,4.895455606611474
丸大食品,2018,Q3,5.052137926674385
丸大食品,2018,Q4,5.856126056294619
丸大食品,2019,Q1,4.923429414161857
丸大食品,2019,Q2,5.927007533766623
丸大食品,2019,Q3,6.904742887526241
丸大食品,2019,Q4,8.594147642662476
丸大食品,2020,Q1,7.141016142196952
丸大食品,2020,Q2,4.857115867856829
丸大食品,2020,Q3,6.705830966319622
丸大食品,2020,Q4,8.119768983239076
丸文,2018,Q1,12.009780309022752
丸文,2018,Q2,11.979564376881859
丸文,2018,Q3,11.806898166848928
丸文,2018,Q4,12.360024350713127
丸文,2019,Q1,12.603214755755666
丸文,2019,Q2,12.481007118342383
丸文,2019,Q3,12.01617439181479
丸文,2019,Q4,11.839619922053023
丸文,2020,Q1,10.935739471845444
丸文,2020,Q2,10.867007840764076
丸文,2020,Q3,9.882903504305274
丸文,2020,Q4,8.926831210230395
丸紅建材リース,2018,Q1,5.083830844954901
丸紅建材リース,2018,Q2,5.214384123306709
丸紅建材リース,2018,Q3,5.056652939101144
丸紅建材リース,2018,Q4,6.342516259523684
丸紅建材リース,2019,Q1,7.470002516400355
丸紅建材リース,2019,Q2,8.538908794760482
丸紅建材リース,2019,Q3,9.67659217634551
丸紅建材リース,2019,Q4,11.85144990061799
丸紅建材リース,2020,Q1,14.491768134442655
丸紅建材リース,2020,Q2,16.868474892196264
丸紅建材リース,2020,Q3,18.974862605779002
丸紅建材リース,2020,Q4,21.024328217275176
丸運,2018,Q1,4.5225970149423755
丸運,2018,Q2,4.555389784315131
丸運,2018,Q3,4.705254402196957
丸運,2018,Q4,4.769261637031207
丸運,2019,Q1,4.640967188317798
丸運,2019,Q2,4.673883392011034
丸運,2019,Q3,4.800431160116609
丸運,2019,Q4,4.799596509493553
丸運,2020,Q1,4.970544847830531
丸運,2020,Q2,4.528115117611471
丸運,2020,Q3,4.562466045106237
丸運,2020,Q4,4.614055898426125
九電工,2018,Q1,35.180191753037086
九電工,2018,Q2,35.00314343250043
九電工,2018,Q3,36.631673923854834
九電工,2018,Q4,44.54030323562846
九電工,2019,Q1,51.3012249989434
九電工,2019,Q2,54.063122711370355
九電工,2019,Q3,54.742356640163905
九電工,2019,Q4,55.12445423125111
九電工,2020,Q1,55.02857921838088
九電工,2020,Q2,55.39134186912915
九電工,2020,Q3,55.905777048324175
九電工,2020,Q4,58.295702950961015
亀田製菓,2018,Q1,31.30618774789039
亀田製菓,2018,Q2,31.24012721689991
亀田製菓,2018,Q3,34.50245403223266
亀田製菓,2018,Q4,34.554562752274784
亀田製菓,2019,Q1,34.406670245699985
亀田製菓,2019,Q2,34.28748886174777
亀田製菓,2019,Q3,37.26203071119347
亀田製菓,2019,Q4,37.178654821100395
亀田製菓,2020,Q1,37.35853604474957
亀田製菓,2020,Q2,36.56258087145815
亀田製菓,2020,Q3,40.02545415722929
亀田製菓,2020,Q4,41.18932048164359
五洋建設,2018,Q1,7.996044984427483
五洋建設,2018,Q2,8.635742152159471
五洋建設,2018,Q3,9.132608944790523
五洋建設,2018,Q4,8.834258021070212
五洋建設,2019,Q1,9.148750434570506
五洋建設,2019,Q2,9.730895829658591
五洋建設,2019,Q3,10.415876798093615
五洋建設,2019,Q4,11.481563638487604
五洋建設,2020,Q1,12.163684318088638
五洋建設,2020,Q2,13.260868909141251
五洋建設,2020,Q3,14.46485305065039
五洋建設,2020,Q4,15.035825594528252
井村屋グループ,2018,Q1,2.8244540551791837
井村屋グループ,2018,Q2,6.166195765439662
井村屋グループ,2018,Q3,7.256552030952291
井村屋グループ,2018,Q4,6.595255429514596
井村屋グループ,2019,Q1,6.622517187083555
井村屋グループ,2019,Q2,7.214596725732504
井村屋グループ,2019,Q3,7.7821628007605534
井村屋グループ,2019,Q4,6.7581658031469365
井村屋グループ,2020,Q1,6.151402035816992
井村屋グループ,2020,Q2,7.1961862668071985
井村屋グループ,2020,Q3,7.595234968638823
井村屋グループ,2020,Q4,5.665924167480185
京セラ,2018,Q1,88.38652017953135
京セラ,2018,Q2,92.92748242103843
京セラ,2018,Q3,95.87944010248117
京セラ,2018,Q4,95.90992762019108
京セラ,2019,Q1,92.95413475292361
京セラ,2019,Q2,89.4117565710193
京セラ,2019,Q3,87.49532405181922
京セラ,2019,Q4,87.42033683292004
京セラ,2020,Q1,84.47660582203025
京セラ,2020,Q2,81.53118797476544
京セラ,2020,Q3,78.76984596249098
京セラ,2020,Q4,78.82727118157979
京三製作所,2018,Q1,-2.4340052358746247
京三製作所,2018,Q2,-2.0646430437345615
京三製作所,2018,Q3,-0.86409207688627
京三製作所,2018,Q4,0.5254010507190978
京三製作所,2019,Q1,-3.584248862027309
京三製作所,2019,Q2,-3.327257316302647
京三製作所,2019,Q3,-2.570309010829481
京三製作所,2019,Q4,-1.3937340214475817
京三製作所,2020,Q1,-4.399790164924731
京三製作所,2020,Q2,-4.77566102274441
京三製作所,2020,Q3,-2.0290796302130403
京三製作所,2020,Q4,-1.2854709004207718
京成電鉄,2018,Q1,22.754334048416723
京成電鉄,2018,Q2,23.280307817261317
京成電鉄,2018,Q3,23.87380557720057
京成電鉄,2018,Q4,24.91019441551948
京成電鉄,2019,Q1,27.946784388951738
京成電鉄,2019,Q2,30.70356112025436
京成電鉄,2019,Q3,33.06408600819425
京成電鉄,2019,Q4,33.89222805004281
京成電鉄,2020,Q1,32.995816245610065
京成電鉄,2020,Q2,31.49463586437522
京成電鉄,2020,Q3,30.734700366254962
京成電鉄,2020,Q4,29.302945445237377
京浜急行電鉄,2018,Q1,3.7882467128623083
京浜急行電鉄,2018,Q2,4.747517194837588
京浜急行電鉄,2018,Q3,5.3669622805211645
京浜急行電鉄,2018,Q4,6.2690137324766555
京浜急行電鉄,2019,Q1,5.924329704757199
京浜急行電鉄,2019,Q2,6.882609312843786
京浜急行電鉄,2019,Q3,7.251068044704088
京浜急行電鉄,2019,Q4,7.411400486036496
京浜急行電鉄,2020,Q1,7.235850858820489
京浜急行電鉄,2020,Q2,7.2880034659698385
京浜急行電鉄,2020,Q3,6.473472971579343
京浜急行電鉄,2020,Q4,5.90706786448864
京王電鉄,2018,Q1,9.273599416039504
京王電鉄,2018,Q2,10.938783911084593
京王電鉄,2018,Q3,12.315064831132105
京王電鉄,2018,Q4,14.250713386727261
京王電鉄,2019,Q1,16.19505714189099
京王電鉄,2019,Q2,17.63470793195992
京王電鉄,2019,Q3,19.19023107700019
京王電鉄,2019,Q4,20.50639143468613
京王電鉄,2020,Q1,18.765899396158723
京王電鉄,2020,Q2,17.39557918148178
京王電鉄,2020,Q3,16.58171377213407
京王電鉄,2020,Q4,15.201820978853966
京都きもの友禅,2018,Q1,15.643063905083851
京都きもの友禅,2018,Q2,14.364262360248208
京都きもの友禅,2018,Q3,13.866166661286227
京都きもの友禅,2018,Q4,11.558454091263865
京都きもの友禅,2019,Q1,9.946918274093234
京都きもの友禅,2019,Q2,10.08176734623496
京都きもの友禅,2019,Q3,9.670770556847584
京都きもの友禅,2019,Q4,8.15341921007808
京都きもの友禅,2020,Q1,5.558818846913757
京都きもの友禅,2020,Q2,3.7719544081197403
京都きもの友禅,2020,Q3,4.181697000072148
