企業名,会計年度,四半期,y_hat_men
アルプス物流,2020,Q3,24.25238271422457
アルプス物流,2020,Q4,26.25968437750602
アンリツ,2018,Q1,0.3654367980140449
アンリツ,2018,Q2,4.405416244654539
アンリツ,2018,Q3,22.54300898196599
アンリツ,2018,Q4,12.08692115067238
アンリツ,2019,Q1,10.849128787974252
アンリツ,2019,Q2,21.0353113948628
アンリツ,2019,Q3,21.345130889519385
アンリツ,2019,Q4,26.463708100490763
アンリツ,2020,Q1,32.800132962881115
アンリツ,2020,Q2,26.302461264081398
アンリツ,2020,Q3,34.590575382009376
アンリツ,2020,Q4,28.942901921145577
アートネイチャー,2018,Q1,5.77246937432691
アートネイチャー,2018,Q2,9.05080078769857
アートネイチャー,2018,Q3,11.669450350808027
アートネイチャー,2018,Q4,13.306060727308177
アートネイチャー,2019,Q1,7.412316330477481
アートネイチャー,2019,Q2,45.99788613963
アートネイチャー,2019,Q3,-8.438126979325862
アートネイチャー,2019,Q4,8.906619213648003
アートネイチャー,2020,Q1,-37.55494520300273
アートネイチャー,2020,Q2,24.235535738270624
アートネイチャー,2020,Q3,37.48415133084427
アートネイチャー,2020,Q4,16.982723644787264
アーレスティ,2018,Q1,69.7625438854351
アーレスティ,2018,Q2,-10.179972931425084
アーレスティ,2018,Q3,75.26841054764617
アーレスティ,2018,Q4,117.96566953815504
アーレスティ,2019,Q1,30.049899158993355
アーレスティ,2019,Q2,-30.04429694121848
アーレスティ,2019,Q3,-66.9390331769597
アーレスティ,2019,Q4,83.979436735847
アーレスティ,2020,Q1,-80.79879512031955
アーレスティ,2020,Q2,-35.03125500471927
アーレスティ,2020,Q3,60.801994357011495
アーレスティ,2020,Q4,101.83132912802736
イエローハット,2018,Q1,61.77670267376328
イエローハット,2018,Q2,51.40383235535453
イエローハット,2018,Q3,192.61608291220236
イエローハット,2018,Q4,62.14443186850324
イエローハット,2019,Q1,-54.59494003566343
イエローハット,2019,Q2,42.31216641378879
イエローハット,2019,Q3,52.18882153430359
イエローハット,2019,Q4,-19.196049414192544
イエローハット,2020,Q1,61.6988945800869
イエローハット,2020,Q2,45.71870819530008
イエローハット,2020,Q3,108.23422172557892
イエローハット,2020,Q4,43.489030170364
イソライト工業,2018,Q1,22.38756318743836
イソライト工業,2018,Q2,21.654750137212005
イソライト工業,2018,Q3,20.532933017439657
イソライト工業,2018,Q4,21.0093229635332
イソライト工業,2019,Q1,11.75313492626574
イソライト工業,2019,Q2,19.18015071929289
イソライト工業,2019,Q3,27.61763759323365
イソライト工業,2019,Q4,18.133537910991944
イソライト工業,2020,Q1,19.79460178628522
イソライト工業,2020,Q2,4.919293212995438
イソライト工業,2020,Q3,8.764532186733838
イソライト工業,2020,Q4,10.006664800096488
イチカワ,2018,Q1,9.911935669758693
イチカワ,2018,Q2,15.055102201250628
イチカワ,2018,Q3,5.38295791248572
イチカワ,2018,Q4,52.34678281040757
イチカワ,2019,Q1,24.569678493555887
イチカワ,2019,Q2,6.05726119002525
イチカワ,2019,Q3,48.91021436244771
イチカワ,2019,Q4,66.48453794747451
イチカワ,2020,Q1,-10.628876922148532
イチカワ,2020,Q2,-16.78500186366876
イチカワ,2020,Q3,19.827293841816577
イチカワ,2020,Q4,26.15941559067249
イチケン,2018,Q1,-59.87454363226572
イチケン,2018,Q2,231.5473412168064
イチケン,2018,Q3,132.7133603676881
イチケン,2018,Q4,113.10209811452567
イチケン,2019,Q1,137.44366609677752
イチケン,2019,Q2,26.466755792582287
イチケン,2019,Q3,104.12372815992596
イチケン,2019,Q4,130.66300398726452
イチケン,2020,Q1,173.32582824143745
イチケン,2020,Q2,44.54652466633227
イチケン,2020,Q3,82.07548462260144
イチケン,2020,Q4,17.10380952584462
イチネンホールディングス,2018,Q1,59.44169676977822
イチネンホールディングス,2018,Q2,51.95360874481861
イチネンホールディングス,2018,Q3,34.82827345646064
イチネンホールディングス,2018,Q4,39.04502599631513
イチネンホールディングス,2019,Q1,202.9171478487156
イチネンホールディングス,2019,Q2,135.209966498326
イチネンホールディングス,2019,Q3,188.24847844160627
イチネンホールディングス,2019,Q4,72.61855181072686
イチネンホールディングス,2020,Q1,21.681307636325077
イチネンホールディングス,2020,Q2,110.10751789577364
イチネンホールディングス,2020,Q3,174.98531343980054
イチネンホールディングス,2020,Q4,39.22784898413849
イノテック,2018,Q1,3.970730313249005
イノテック,2018,Q2,27.374581562237708
イノテック,2018,Q3,38.96942566830739
イノテック,2018,Q4,6.748681138301793
イノテック,2019,Q1,12.102694760863058
イノテック,2019,Q2,30.7815574656345
イノテック,2019,Q3,26.23024553294045
イノテック,2019,Q4,27.671140704869583
イノテック,2020,Q1,29.535816701161888
イノテック,2020,Q2,23.913559121843484
イノテック,2020,Q3,44.52444418243379
イノテック,2020,Q4,24.035872892727213
イビデン,2018,Q1,-159.0677190635846
イビデン,2018,Q2,47.20875833654395
イビデン,2018,Q3,129.46300754100707
イビデン,2018,Q4,182.18457300316743
イビデン,2019,Q1,66.6003060754474
イビデン,2019,Q2,-64.47103951647804
イビデン,2019,Q3,47.16731070837688
イビデン,2019,Q4,27.494084970585064
イビデン,2020,Q1,105.98778739375184
イビデン,2020,Q2,149.8669495910258
イビデン,2020,Q3,219.30302406818652
イビデン,2020,Q4,20.041473855589487
イフジ産業,2018,Q1,16.17267045372038
イフジ産業,2018,Q2,12.813320810480285
イフジ産業,2018,Q3,21.98827977878487
イフジ産業,2018,Q4,15.659864996346217
イフジ産業,2019,Q1,20.52978396557615
イフジ産業,2019,Q2,19.52123385741925
イフジ産業,2019,Q3,27.958467479946187
イフジ産業,2019,Q4,6.595258752048801
イフジ産業,2020,Q1,10.092383844673346
イフジ産業,2020,Q2,23.39947054146636
イフジ産業,2020,Q3,35.70201379625923
イフジ産業,2020,Q4,16.53652302629409
イリソ電子工業,2018,Q1,67.18305761897598
イリソ電子工業,2018,Q2,-6.476058173276513
イリソ電子工業,2018,Q3,80.82834851134099
イリソ電子工業,2018,Q4,7.61262522788514
イリソ電子工業,2019,Q1,1.7631925626736231
イリソ電子工業,2019,Q2,7.712149698990871
イリソ電子工業,2019,Q3,37.66971516512692
イリソ電子工業,2019,Q4,28.126923090851854
イリソ電子工業,2020,Q1,10.601025783203234
イリソ電子工業,2020,Q2,-8.864298667373745
イリソ電子工業,2020,Q3,93.4901427750401
イリソ電子工業,2020,Q4,28.955471141801603
インターネットイニシアティブ,2018,Q1,37.28350190047328
インターネットイニシアティブ,2018,Q2,22.31598160553662
インターネットイニシアティブ,2018,Q3,40.7012827131856
インターネットイニシアティブ,2018,Q4,70.16238820026294
インターネットイニシアティブ,2019,Q1,26.615448240073317
インターネットイニシアティブ,2019,Q2,13.049113797030197
インターネットイニシアティブ,2019,Q3,22.99000345358293
インターネットイニシアティブ,2019,Q4,29.238437452047748
インターネットイニシアティブ,2020,Q1,29.587650761143607
インターネットイニシアティブ,2020,Q2,9.206605013256237
インターネットイニシアティブ,2020,Q3,24.415629571782617
インターネットイニシアティブ,2020,Q4,3.0496541911279
インフォコム,2018,Q1,-10.508755894093234
インフォコム,2018,Q2,23.96425744187213
インフォコム,2018,Q3,4.2077510344582265
インフォコム,2018,Q4,-4.145574170463462
インフォコム,2019,Q1,8.227150362719101
インフォコム,2019,Q2,16.960034641486942
インフォコム,2019,Q3,19.958695811370543
インフォコム,2019,Q4,41.01851071798825
インフォコム,2020,Q1,14.857769336474597
インフォコム,2020,Q2,21.01966138302329
インフォコム,2020,Q3,14.57973976806312
インフォコム,2020,Q4,27.548264551262463
インプレスホールディングス,2018,Q1,-3.685077592810279
インプレスホールディングス,2018,Q2,1.698370983256284
インプレスホールディングス,2018,Q3,11.05237927662803
インプレスホールディングス,2018,Q4,-14.500937281551836
インプレスホールディングス,2019,Q1,2.18940539359122
インプレスホールディングス,2019,Q2,3.368523005943215
インプレスホールディングス,2019,Q3,16.276318283435703
インプレスホールディングス,2019,Q4,-16.265415519594857
インプレスホールディングス,2020,Q1,7.279420388714879
インプレスホールディングス,2020,Q2,6.86361258852703
インプレスホールディングス,2020,Q3,20.60224361751092
インプレスホールディングス,2020,Q4,-12.680484717104656
イーグル工業,2018,Q1,71.91278508822339
イーグル工業,2018,Q2,35.33987865844505
イーグル工業,2018,Q3,74.32038041042392
イーグル工業,2018,Q4,23.9647925743717
イーグル工業,2019,Q1,-0.1739401622510286
イーグル工業,2019,Q2,7.393996055770998
イーグル工業,2019,Q3,-20.487760739427728
イーグル工業,2019,Q4,42.87038147208111
イーグル工業,2020,Q1,-45.92033358324886
イーグル工業,2020,Q2,-17.83101644192078
イーグル工業,2020,Q3,106.95926376545732
イーグル工業,2020,Q4,-30.582318370592542
ウシオ電機,2018,Q1,16.62161988071443
ウシオ電機,2018,Q2,19.33506431206669
ウシオ電機,2018,Q3,6.50520772555047
ウシオ電機,2018,Q4,9.61123523867937
ウシオ電機,2019,Q1,33.972525654570035
ウシオ電機,2019,Q2,4.178568301306967
ウシオ電機,2019,Q3,14.910232501383652
ウシオ電機,2019,Q4,-18.13580404874726
ウシオ電機,2020,Q1,13.49253147479665
ウシオ電機,2020,Q2,19.990837721402457
ウシオ電機,2020,Q3,43.66922220879665
ウシオ電機,2020,Q4,33.14295189635796
ウッドワン,2018,Q1,-250.37814148061435
ウッドワン,2018,Q2,149.20915828105024
ウッドワン,2018,Q3,-34.84928465831399
ウッドワン,2018,Q4,3.165143593137856
ウッドワン,2019,Q1,-25.629035109299693
ウッドワン,2019,Q2,9.568218995313298
ウッドワン,2019,Q3,70.62620074514265
ウッドワン,2019,Q4,50.45795581990913
ウッドワン,2020,Q1,-4.483695634449829
ウッドワン,2020,Q2,-6.2203908635885465
ウッドワン,2020,Q3,-1.3364209882374976
ウッドワン,2020,Q4,24.853188424195704
エア・ウォーター,2018,Q1,32.53954193222197
エア・ウォーター,2018,Q2,26.350172522811484
エア・ウォーター,2018,Q3,47.50477813492168
エア・ウォーター,2018,Q4,16.022864156221203
エア・ウォーター,2019,Q1,66.70112370620767
エア・ウォーター,2019,Q2,18.58216111523352
エア・ウォーター,2019,Q3,19.31697087378474
エア・ウォーター,2019,Q4,5.00042841977076
エア・ウォーター,2020,Q1,14.715615124116864
エア・ウォーター,2020,Q2,44.39645398125225
エア・ウォーター,2020,Q3,38.0390700765753
エア・ウォーター,2020,Q4,32.57962858077546
エイチワン,2018,Q1,70.40952816138702
エイチワン,2018,Q2,-39.22403467159168
エイチワン,2018,Q3,68.74472944791178
エイチワン,2018,Q4,1.442931345605146
エイチワン,2019,Q1,-39.99891252638531
エイチワン,2019,Q2,-12.414871435685985
エイチワン,2019,Q3,68.5531344269249
エイチワン,2019,Q4,18.852454698861195
エイチワン,2020,Q1,-53.62386692681543
エイチワン,2020,Q2,-1.5601521476379672
エイチワン,2020,Q3,77.94869882599976
エイチワン,2020,Q4,-15.445378257829375
エイチ・ツー・オー　リテイリン,2018,Q1,29.265901608780027
エイチ・ツー・オー　リテイリン,2018,Q2,4.869278737129839
エイチ・ツー・オー　リテイリン,2018,Q3,56.96487399369157
エイチ・ツー・オー　リテイリン,2018,Q4,-4.616522830262758
エイチ・ツー・オー　リテイリン,2019,Q1,-31.819471678729805
エイチ・ツー・オー　リテイリン,2019,Q2,-37.13610971038369
エイチ・ツー・オー　リテイリン,2019,Q3,33.82577111259009
エイチ・ツー・オー　リテイリン,2019,Q4,-43.08189812487376
エイチ・ツー・オー　リテイリン,2020,Q1,-50.75589939352481
エイチ・ツー・オー　リテイリン,2020,Q2,-187.6509028766584
エイチ・ツー・オー　リテイリン,2020,Q3,-92.83454001926144
エイチ・ツー・オー　リテイリン,2020,Q4,-194.0762448283592
エイベックス,2018,Q1,-24.899230600318404
エイベックス,2018,Q2,-11.104668850019236
エイベックス,2018,Q3,36.8055773220137
エイベックス,2018,Q4,-16.448425724775205
エイベックス,2019,Q1,19.64123488784243
エイベックス,2019,Q2,12.084060853034998
エイベックス,2019,Q3,75.70831507772263
エイベックス,2019,Q4,-72.76414806917533
エイベックス,2020,Q1,8.652616836671164
エイベックス,2020,Q2,-70.76425263641815
エイベックス,2020,Q3,1.730818165257176
エイベックス,2020,Q4,-111.79160911382776
エクセディ,2018,Q1,77.07953219588046
エクセディ,2018,Q2,72.25841708868943
エクセディ,2018,Q3,97.30630165552162
エクセディ,2018,Q4,98.58596092269804
エクセディ,2019,Q1,24.622110271104244
エクセディ,2019,Q2,-17.124211962468465
エクセディ,2019,Q3,71.15877595107257
エクセディ,2019,Q4,58.03371714904536
エクセディ,2020,Q1,-9.623405280526647
エクセディ,2020,Q2,-22.113146764142098
エクセディ,2020,Q3,132.08648191838836
エクセディ,2020,Q4,-1.703217258393579
エステー,2018,Q1,22.909420231998524
エステー,2018,Q2,51.16031471797829
エステー,2018,Q3,24.2930818275781
エステー,2018,Q4,21.3219437942071
エステー,2019,Q1,19.78377163315902
エステー,2019,Q2,66.2156820743471
エステー,2019,Q3,-4.048237714549501
エステー,2019,Q4,6.054228259455741
エステー,2020,Q1,24.529640642928285
エステー,2020,Q2,53.49228186063812
エステー,2020,Q3,23.393816820812333
エステー,2020,Q4,9.176652682519617
エステールホールディングス,2018,Q1,5.267365297653306
エステールホールディングス,2018,Q2,0.132693247547273
エステールホールディングス,2018,Q3,23.76337625090076
エステールホールディングス,2018,Q4,29.62356637092073
エステールホールディングス,2019,Q1,4.3407678904430185
エステールホールディングス,2019,Q2,35.013658413691736
エステールホールディングス,2019,Q3,10.997746650813896
エステールホールディングス,2019,Q4,42.78476483054814
エステールホールディングス,2020,Q1,-68.11823382198631
エステールホールディングス,2020,Q2,7.883519675541351
エステールホールディングス,2020,Q3,10.60400546448514
エステールホールディングス,2020,Q4,-37.43540199198863
エスペック,2018,Q1,17.828848075601712
エスペック,2018,Q2,46.8589938074969
エスペック,2018,Q3,31.7176721488959
エスペック,2018,Q4,99.1954492340098
エスペック,2019,Q1,-3.323118074054456
エスペック,2019,Q2,25.92926681524185
エスペック,2019,Q3,9.70948910083235
エスペック,2019,Q4,5.097973314151837
エスペック,2020,Q1,-23.19995225470573
エスペック,2020,Q2,22.984053347488413
エスペック,2020,Q3,27.6639707072918
エスペック,2020,Q4,34.60391531301423
エスライン,2018,Q1,18.571180376533555
エスライン,2018,Q2,38.71528653340752
エスライン,2018,Q3,64.85380811513892
エスライン,2018,Q4,-6.752499462977587
エスライン,2019,Q1,-0.9482760816441652
エスライン,2019,Q2,14.797585901454356
エスライン,2019,Q3,16.138130473145104
エスライン,2019,Q4,26.89407938687528
エスライン,2020,Q1,110.90229481623446
エスライン,2020,Q2,158.02938568433845
エスライン,2020,Q3,554.588098817519
エスライン,2020,Q4,-132.9913791322057
エスリード,2018,Q1,0.4961854027426682
エスリード,2018,Q2,79.3294499713814
エスリード,2018,Q3,82.73021004853426
エスリード,2018,Q4,120.64208107641387
エスリード,2019,Q1,20.10975227637767
エスリード,2019,Q2,136.71759283987862
エスリード,2019,Q3,56.23769318580047
