企業名,会計年度,四半期,y_hat_mmlp
栗本鉄工所,2020,Q2,55.095436
栗本鉄工所,2020,Q3,59.724648
栗本鉄工所,2020,Q4,78.91574
栗田工業,2018,Q1,24.7632
栗田工業,2018,Q2,35.949833
栗田工業,2018,Q3,37.4478
栗田工業,2018,Q4,25.896004
栗田工業,2019,Q1,17.495731
栗田工業,2019,Q2,46.98592
栗田工業,2019,Q3,50.673862
栗田工業,2019,Q4,39.04659
栗田工業,2020,Q1,43.98952
栗田工業,2020,Q2,27.958822
栗田工業,2020,Q3,47.271835
栗田工業,2020,Q4,44.913116
森永乳業,2018,Q1,9.499477
森永乳業,2018,Q2,43.789093
森永乳業,2018,Q3,63.00029
森永乳業,2018,Q4,75.41576
森永乳業,2019,Q1,17.02378
森永乳業,2019,Q2,75.44159
森永乳業,2019,Q3,73.888885
森永乳業,2019,Q4,48.70643
森永乳業,2020,Q1,84.464
森永乳業,2020,Q2,116.27964
森永乳業,2020,Q3,117.812515
森永乳業,2020,Q4,91.01653
森永製菓,2018,Q1,-15.684955
森永製菓,2018,Q2,39.981724
森永製菓,2018,Q3,52.059456
森永製菓,2018,Q4,3.4309466
森永製菓,2019,Q1,58.123352
森永製菓,2019,Q2,82.254814
森永製菓,2019,Q3,73.26352
森永製菓,2019,Q4,1.7802342
森永製菓,2020,Q1,90.18518
森永製菓,2020,Q2,93.80726
森永製菓,2020,Q3,69.18813
森永製菓,2020,Q4,-59.328087
植木組,2018,Q1,36.29883
植木組,2018,Q2,157.29771
植木組,2018,Q3,90.75686
植木組,2018,Q4,99.52108
植木組,2019,Q1,16.679615
植木組,2019,Q2,112.425674
植木組,2019,Q3,120.57611
植木組,2019,Q4,134.47615
植木組,2020,Q1,93.63585
植木組,2020,Q2,45.371105
植木組,2020,Q3,121.33212
植木組,2020,Q4,119.745285
椿本チエイン,2018,Q1,20.952238
椿本チエイン,2018,Q2,13.328816
椿本チエイン,2018,Q3,12.675265
椿本チエイン,2018,Q4,19.837227
椿本チエイン,2019,Q1,43.721874
椿本チエイン,2019,Q2,57.335354
椿本チエイン,2019,Q3,82.503334
椿本チエイン,2019,Q4,76.39449
椿本チエイン,2020,Q1,63.24371
椿本チエイン,2020,Q2,53.83898
椿本チエイン,2020,Q3,56.06674
椿本チエイン,2020,Q4,53.587353
椿本興業,2018,Q1,47.329544
椿本興業,2018,Q2,68.59469
椿本興業,2018,Q3,113.36531
椿本興業,2018,Q4,161.89049
椿本興業,2019,Q1,155.90234
椿本興業,2019,Q2,163.94087
椿本興業,2019,Q3,148.7684
椿本興業,2019,Q4,166.47868
椿本興業,2020,Q1,147.15344
椿本興業,2020,Q2,167.43175
椿本興業,2020,Q3,133.12817
椿本興業,2020,Q4,75.66993
極東貿易,2018,Q1,18.149288
極東貿易,2018,Q2,10.142559
極東貿易,2018,Q3,8.128621
極東貿易,2018,Q4,-9.82213
極東貿易,2019,Q1,-20.615738
極東貿易,2019,Q2,10.858073
極東貿易,2019,Q3,24.267849
極東貿易,2019,Q4,43.18617
極東貿易,2020,Q1,-8.848044
極東貿易,2020,Q2,13.211837
極東貿易,2020,Q3,-18.857456
極東貿易,2020,Q4,1.9055691
極東開発工業,2018,Q1,42.204197
極東開発工業,2018,Q2,25.15636
極東開発工業,2018,Q3,48.124775
極東開発工業,2018,Q4,38.850533
極東開発工業,2019,Q1,29.66599
極東開発工業,2019,Q2,34.51339
極東開発工業,2019,Q3,35.20066
極東開発工業,2019,Q4,30.478287
極東開発工業,2020,Q1,31.795063
極東開発工業,2020,Q2,34.088562
極東開発工業,2020,Q3,33.526966
極東開発工業,2020,Q4,30.657225
極洋,2018,Q1,43.272255
極洋,2018,Q2,69.103134
極洋,2018,Q3,53.13177
極洋,2018,Q4,77.85972
極洋,2019,Q1,46.437084
極洋,2019,Q2,34.60255
極洋,2019,Q3,94.26558
極洋,2019,Q4,30.101437
極洋,2020,Q1,51.30711
極洋,2020,Q2,55.131752
極洋,2020,Q3,109.1565
極洋,2020,Q4,68.08522
横河ブリッジホールディングス,2018,Q1,20.78094
横河ブリッジホールディングス,2018,Q2,81.677155
横河ブリッジホールディングス,2018,Q3,56.142845
横河ブリッジホールディングス,2018,Q4,37.635777
横河ブリッジホールディングス,2019,Q1,50.986473
横河ブリッジホールディングス,2019,Q2,20.585487
横河ブリッジホールディングス,2019,Q3,43.872406
横河ブリッジホールディングス,2019,Q4,55.034172
横河ブリッジホールディングス,2020,Q1,52.022217
横河ブリッジホールディングス,2020,Q2,47.65761
横河ブリッジホールディングス,2020,Q3,86.37912
横河ブリッジホールディングス,2020,Q4,89.97306
横河電機,2018,Q1,19.776882
横河電機,2018,Q2,23.132895
横河電機,2018,Q3,17.515743
横河電機,2018,Q4,27.608921
横河電機,2019,Q1,28.423147
横河電機,2019,Q2,22.219011
横河電機,2019,Q3,19.611038
横河電機,2019,Q4,20.85496
横河電機,2020,Q1,18.810925
横河電機,2020,Q2,30.328894
横河電機,2020,Q3,14.670658
横河電機,2020,Q4,8.4560375
橋本総業ホールディングス,2018,Q1,37.674946
橋本総業ホールディングス,2018,Q2,36.126724
橋本総業ホールディングス,2018,Q3,40.284412
橋本総業ホールディングス,2018,Q4,57.00143
橋本総業ホールディングス,2019,Q1,32.566017
橋本総業ホールディングス,2019,Q2,40.87303
橋本総業ホールディングス,2019,Q3,52.87653
橋本総業ホールディングス,2019,Q4,57.38305
橋本総業ホールディングス,2020,Q1,30.273748
橋本総業ホールディングス,2020,Q2,25.600471
橋本総業ホールディングス,2020,Q3,42.881847
橋本総業ホールディングス,2020,Q4,46.81207
武田薬品工業,2018,Q1,101.49786
武田薬品工業,2018,Q2,35.66346
武田薬品工業,2018,Q3,77.17223
武田薬品工業,2018,Q4,-79.07603
武田薬品工業,2019,Q1,15.372334
武田薬品工業,2019,Q2,244.34654
武田薬品工業,2019,Q3,-44.22454
武田薬品工業,2019,Q4,-244.12749
武田薬品工業,2020,Q1,-50.174366
武田薬品工業,2020,Q2,-116.82543
武田薬品工業,2020,Q3,-38.14748
武田薬品工業,2020,Q4,-73.46503
武蔵精密工業,2018,Q1,110.42265
武蔵精密工業,2018,Q2,103.57275
武蔵精密工業,2018,Q3,96.93953
武蔵精密工業,2018,Q4,62.014103
武蔵精密工業,2019,Q1,52.530884
武蔵精密工業,2019,Q2,47.625645
武蔵精密工業,2019,Q3,53.495075
武蔵精密工業,2019,Q4,38.365025
武蔵精密工業,2020,Q1,11.103491
武蔵精密工業,2020,Q2,-68.27716
武蔵精密工業,2020,Q3,30.361301
武蔵精密工業,2020,Q4,-36.11641
永大産業,2018,Q1,2.5652173
永大産業,2018,Q2,11.116095
永大産業,2018,Q3,18.72463
永大産業,2018,Q4,-9.381934
永大産業,2019,Q1,-6.020455
永大産業,2019,Q2,-24.947525
永大産業,2019,Q3,5.965554
永大産業,2019,Q4,1.1433897
永大産業,2020,Q1,0.033556297
永大産業,2020,Q2,13.595638
永大産業,2020,Q3,3.5761042
永大産業,2020,Q4,20.734526
永谷園ホールディングス,2018,Q1,16.850218
永谷園ホールディングス,2018,Q2,-0.9494212
永谷園ホールディングス,2018,Q3,44.43962
永谷園ホールディングス,2018,Q4,-25.755028
永谷園ホールディングス,2019,Q1,-21.451305
永谷園ホールディングス,2019,Q2,12.256529
永谷園ホールディングス,2019,Q3,35.365726
永谷園ホールディングス,2019,Q4,11.640524
永谷園ホールディングス,2020,Q1,23.593122
永谷園ホールディングス,2020,Q2,20.554125
永谷園ホールディングス,2020,Q3,61.04896
永谷園ホールディングス,2020,Q4,-19.63445
池上通信機,2018,Q1,10.006778
池上通信機,2018,Q2,-23.043648
池上通信機,2018,Q3,24.236097
池上通信機,2018,Q4,-11.919157
池上通信機,2019,Q1,7.001754
池上通信機,2019,Q2,16.564276
池上通信機,2019,Q3,0.32199144
池上通信機,2019,Q4,21.164026
池上通信機,2020,Q1,-9.886428
池上通信機,2020,Q2,51.717903
池上通信機,2020,Q3,-43.428993
池上通信機,2020,Q4,145.41505
沢藤電機,2018,Q1,-0.2897055
沢藤電機,2018,Q2,25.588945
沢藤電機,2018,Q3,14.589919
沢藤電機,2018,Q4,11.383631
沢藤電機,2019,Q1,5.113207
沢藤電機,2019,Q2,-13.991944
沢藤電機,2019,Q3,11.056197
沢藤電機,2019,Q4,3.1411643
沢藤電機,2020,Q1,-27.056398
沢藤電機,2020,Q2,45.58135
沢藤電機,2020,Q3,-35.964954
沢藤電機,2020,Q4,17.585371
河合楽器製作所,2018,Q1,6.929887
河合楽器製作所,2018,Q2,95.69495
河合楽器製作所,2018,Q3,80.49901
河合楽器製作所,2018,Q4,37.650723
河合楽器製作所,2019,Q1,50.089016
河合楽器製作所,2019,Q2,61.78833
河合楽器製作所,2019,Q3,67.81473
河合楽器製作所,2019,Q4,49.369514
河合楽器製作所,2020,Q1,23.096947
河合楽器製作所,2020,Q2,58.120907
河合楽器製作所,2020,Q3,83.398415
河合楽器製作所,2020,Q4,233.31775
河西工業,2018,Q1,54.174255
河西工業,2018,Q2,41.96313
河西工業,2018,Q3,44.956085
河西工業,2018,Q4,44.032963
河西工業,2019,Q1,64.53154
河西工業,2019,Q2,36.84595
河西工業,2019,Q3,56.09715
河西工業,2019,Q4,32.233616
河西工業,2020,Q1,0.8739922
河西工業,2020,Q2,-28.824642
河西工業,2020,Q3,0.25819835
河西工業,2020,Q4,-1.4215355
油研工業,2018,Q1,50.310528
油研工業,2018,Q2,53.043785
油研工業,2018,Q3,64.23737
油研工業,2018,Q4,67.16342
油研工業,2019,Q1,64.001144
油研工業,2019,Q2,46.76941
油研工業,2019,Q3,46.58207
油研工業,2019,Q4,45.851784
油研工業,2020,Q1,46.203075
油研工業,2020,Q2,37.468822
油研工業,2020,Q3,37.616226
油研工業,2020,Q4,45.31637
浅沼組,2018,Q1,12.131014
浅沼組,2018,Q2,4.9421144
浅沼組,2018,Q3,9.78767
浅沼組,2018,Q4,-11.962205
浅沼組,2019,Q1,195.70125
浅沼組,2019,Q2,138.47319
浅沼組,2019,Q3,144.11736
浅沼組,2019,Q4,132.9643
浅沼組,2020,Q1,133.97144
浅沼組,2020,Q2,100.89816
浅沼組,2020,Q3,111.25964
浅沼組,2020,Q4,127.38062
淀川製鋼所,2018,Q1,59.7386
淀川製鋼所,2018,Q2,42.583702
淀川製鋼所,2018,Q3,30.08603
淀川製鋼所,2018,Q4,31.760532
淀川製鋼所,2019,Q1,63.546803
淀川製鋼所,2019,Q2,59.220158
淀川製鋼所,2019,Q3,51.75532
淀川製鋼所,2019,Q4,57.5259
淀川製鋼所,2020,Q1,47.696472
淀川製鋼所,2020,Q2,47.65474
淀川製鋼所,2020,Q3,46.072124
淀川製鋼所,2020,Q4,42.285225
清水建設,2018,Q1,16.224474
清水建設,2018,Q2,19.971825
清水建設,2018,Q3,19.06493
清水建設,2018,Q4,19.09937
清水建設,2019,Q1,18.884306
清水建設,2019,Q2,19.523151
清水建設,2019,Q3,20.66085
清水建設,2019,Q4,18.938732
清水建設,2020,Q1,20.861128
清水建設,2020,Q2,24.307638
清水建設,2020,Q3,24.819408
清水建設,2020,Q4,26.467148
滝沢鉄工所,2018,Q1,-18.673492
滝沢鉄工所,2018,Q2,18.085514
滝沢鉄工所,2018,Q3,26.639368
滝沢鉄工所,2018,Q4,106.56091
滝沢鉄工所,2019,Q1,87.3244
滝沢鉄工所,2019,Q2,72.2956
滝沢鉄工所,2019,Q3,72.54379
滝沢鉄工所,2019,Q4,66.61547
滝沢鉄工所,2020,Q1,-7.8564143
滝沢鉄工所,2020,Q2,-31.379282
滝沢鉄工所,2020,Q3,-18.789167
滝沢鉄工所,2020,Q4,12.283094
焼津水産化学工業,2018,Q1,14.00251
焼津水産化学工業,2018,Q2,-6.7927184
焼津水産化学工業,2018,Q3,17.855167
焼津水産化学工業,2018,Q4,8.78417
焼津水産化学工業,2019,Q1,7.996316
焼津水産化学工業,2019,Q2,4.993238
焼津水産化学工業,2019,Q3,19.185
焼津水産化学工業,2019,Q4,4.0316176
焼津水産化学工業,2020,Q1,9.785168
焼津水産化学工業,2020,Q2,0.8573072
焼津水産化学工業,2020,Q3,7.650206
焼津水産化学工業,2020,Q4,14.168104
熊谷組,2018,Q1,14.062692
熊谷組,2018,Q2,89.16688
熊谷組,2018,Q3,56.21074
熊谷組,2018,Q4,89.43975
熊谷組,2019,Q1,67.53526
熊谷組,2019,Q2,80.8577
熊谷組,2019,Q3,97.44546
熊谷組,2019,Q4,93.050316
熊谷組,2020,Q1,62.89274
熊谷組,2020,Q2,73.71069
熊谷組,2020,Q3,87.446815
熊谷組,2020,Q4,122.944664
燦ホールディングス,2018,Q1,33.05994
燦ホールディングス,2018,Q2,54.294113
燦ホールディングス,2018,Q3,64.17478
燦ホールディングス,2018,Q4,96.00191
燦ホールディングス,2019,Q1,101.253624
燦ホールディングス,2019,Q2,84.78074
燦ホールディングス,2019,Q3,90.31749
燦ホールディングス,2019,Q4,96.74407
燦ホールディングス,2020,Q1,64.849205
燦ホールディングス,2020,Q2,41.43982
燦ホールディングス,2020,Q3,53.644207
燦ホールディングス,2020,Q4,62.751225
片倉コープアグリ,2018,Q1,-29.773493
片倉コープアグリ,2018,Q2,3.4560957
片倉コープアグリ,2018,Q3,8.774563
片倉コープアグリ,2018,Q4,9.528098
片倉コープアグリ,2019,Q1,33.488644
片倉コープアグリ,2019,Q2,16.059769
片倉コープアグリ,2019,Q3,6.7560863
片倉コープアグリ,2019,Q4,51.43423
片倉コープアグリ,2020,Q1,21.79382
片倉コープアグリ,2020,Q2,20.710451
片倉コープアグリ,2020,Q3,6.481213
片倉コープアグリ,2020,Q4,43.48429
牧野フライス製作所,2018,Q1,10.10094
牧野フライス製作所,2018,Q2,13.016069
牧野フライス製作所,2018,Q3,27.39553
牧野フライス製作所,2018,Q4,126.468864
牧野フライス製作所,2019,Q1,19.796593
牧野フライス製作所,2019,Q2,24.684217
牧野フライス製作所,2019,Q3,10.580389
牧野フライス製作所,2019,Q4,-10.370578
牧野フライス製作所,2020,Q1,3.2618768
牧野フライス製作所,2020,Q2,-79.98788
牧野フライス製作所,2020,Q3,-62.554527
牧野フライス製作所,2020,Q4,3.0985825
特種東海製紙,2018,Q1,32.942486
特種東海製紙,2018,Q2,54.463345
特種東海製紙,2018,Q3,-0.5788679
特種東海製紙,2018,Q4,61.859325
特種東海製紙,2019,Q1,72.371185
特種東海製紙,2019,Q2,47.473526
特種東海製紙,2019,Q3,61.9877
特種東海製紙,2019,Q4,102.01085
特種東海製紙,2020,Q1,56.102947
特種東海製紙,2020,Q2,140.19194
特種東海製紙,2020,Q3,67.9572
特種東海製紙,2020,Q4,190.92856
王子ホールディングス,2018,Q1,2.8606393
王子ホールディングス,2018,Q2,11.939189
王子ホールディングス,2018,Q3,10.835998
王子ホールディングス,2018,Q4,6.21902
王子ホールディングス,2019,Q1,11.164444
王子ホールディングス,2019,Q2,16.783672
王子ホールディングス,2019,Q3,13.108408
王子ホールディングス,2019,Q4,15.866531
王子ホールディングス,2020,Q1,16.597897
王子ホールディングス,2020,Q2,12.982398
王子ホールディングス,2020,Q3,11.809069
王子ホールディングス,2020,Q4,12.232008
王将フードサービス,2018,Q1,36.575672
王将フードサービス,2018,Q2,39.66921
王将フードサービス,2018,Q3,44.812256
王将フードサービス,2018,Q4,82.1915
王将フードサービス,2019,Q1,69.58971
王将フードサービス,2019,Q2,81.87177
王将フードサービス,2019,Q3,79.488205
王将フードサービス,2019,Q4,43.03852
王将フードサービス,2020,Q1,80.85274
王将フードサービス,2020,Q2,76.42397
王将フードサービス,2020,Q3,77.87761
王将フードサービス,2020,Q4,78.76197
理想科学工業,2018,Q1,-16.106684
理想科学工業,2018,Q2,20.452967
理想科学工業,2018,Q3,9.612876
理想科学工業,2018,Q4,51.795887
理想科学工業,2019,Q1,25.393051
理想科学工業,2019,Q2,21.11577
理想科学工業,2019,Q3,6.803601
理想科学工業,2019,Q4,27.931372
理想科学工業,2020,Q1,-0.5016649
理想科学工業,2020,Q2,34.155674
理想科学工業,2020,Q3,52.294685
理想科学工業,2020,Q4,-14.750456
理研ビタミン,2018,Q1,107.49362
理研ビタミン,2018,Q2,55.12252
理研ビタミン,2018,Q3,74.41175
理研ビタミン,2018,Q4,57.945698
理研ビタミン,2019,Q1,96.67443
理研ビタミン,2019,Q2,3.0987136
理研ビタミン,2019,Q3,6.2432775
理研ビタミン,2019,Q4,1.3235412
理研ビタミン,2020,Q1,-35.093727
理研ビタミン,2020,Q2,7.7702293
理研ビタミン,2020,Q3,4.040085
理研ビタミン,2020,Q4,20.346125
理研計器,2018,Q1,23.615627
理研計器,2018,Q2,40.848854
理研計器,2018,Q3,26.175024
理研計器,2018,Q4,53.64209
理研計器,2019,Q1,39.98697
理研計器,2019,Q2,28.07874
理研計器,2019,Q3,38.66497
理研計器,2019,Q4,37.896633
理研計器,2020,Q1,34.554546
理研計器,2020,Q2,55.030586
理研計器,2020,Q3,42.4324
理研計器,2020,Q4,41.016445
生化学工業,2018,Q1,14.169369
生化学工業,2018,Q2,20.261778
生化学工業,2018,Q3,25.105507
生化学工業,2018,Q4,37.055504
生化学工業,2019,Q1,24.753496
生化学工業,2019,Q2,15.194512
生化学工業,2019,Q3,-111.0209
生化学工業,2019,Q4,8.321466
生化学工業,2020,Q1,-30.19047
生化学工業,2020,Q2,-17.086262
生化学工業,2020,Q3,-54.69433
生化学工業,2020,Q4,-68.44759
田中商事,2018,Q1,17.488909
田中商事,2018,Q2,17.98313
田中商事,2018,Q3,18.989998
田中商事,2018,Q4,22.566286
田中商事,2019,Q1,16.41877
田中商事,2019,Q2,18.681599
田中商事,2019,Q3,20.386547
田中商事,2019,Q4,9.463316
田中商事,2020,Q1,13.824277
田中商事,2020,Q2,32.67803
田中商事,2020,Q3,20.843136
田中商事,2020,Q4,12.594371
田谷,2018,Q1,-6.6194153
田谷,2018,Q2,11.903429
田谷,2018,Q3,-6.16146
田谷,2018,Q4,-24.52118
田谷,2019,Q1,-31.033655
田谷,2019,Q2,-17.147566
田谷,2019,Q3,14.63818
田谷,2019,Q4,-20.663061
田谷,2020,Q1,-90.19683
田谷,2020,Q2,-116.30411
田谷,2020,Q3,-46.46875
田谷,2020,Q4,-44.583134
白銅,2018,Q1,40.578415
白銅,2018,Q2,43.136887
白銅,2018,Q3,49.668224
白銅,2018,Q4,42.34503
白銅,2019,Q1,28.875912
白銅,2019,Q2,28.30029
白銅,2019,Q3,24.696753
白銅,2019,Q4,26.774454
白銅,2020,Q1,24.111078
白銅,2020,Q2,22.317461
白銅,2020,Q3,21.760092
白銅,2020,Q4,17.954224
相鉄ホールディングス,2018,Q1,27.908516
相鉄ホールディングス,2018,Q2,37.77001
相鉄ホールディングス,2018,Q3,44.560226
相鉄ホールディングス,2018,Q4,37.499504
相鉄ホールディングス,2019,Q1,36.00883
相鉄ホールディングス,2019,Q2,33.184296
相鉄ホールディングス,2019,Q3,48.62505
相鉄ホールディングス,2019,Q4,20.163914
相鉄ホールディングス,2020,Q1,27.724068
相鉄ホールディングス,2020,Q2,7.0794263
相鉄ホールディングス,2020,Q3,18.994762
相鉄ホールディングス,2020,Q4,-14.503101
矢作建設工業,2018,Q1,13.247142
矢作建設工業,2018,Q2,16.799726
矢作建設工業,2018,Q3,30.176628
矢作建設工業,2018,Q4,8.6441965
矢作建設工業,2019,Q1,15.49746
矢作建設工業,2019,Q2,31.99902
矢作建設工業,2019,Q3,35.422203
矢作建設工業,2019,Q4,22.965115
矢作建設工業,2020,Q1,1.6686822
矢作建設工業,2020,Q2,32.190346
矢作建設工業,2020,Q3,36.27709
矢作建設工業,2020,Q4,33.310287
石井鉄工所,2018,Q1,3.279253
石井鉄工所,2018,Q2,17.977041
石井鉄工所,2018,Q3,33.78938
石井鉄工所,2018,Q4,26.817902
石井鉄工所,2019,Q1,47.847973
石井鉄工所,2019,Q2,55.54423
石井鉄工所,2019,Q3,34.14062
石井鉄工所,2019,Q4,62.443974
石井鉄工所,2020,Q1,20.559708
石井鉄工所,2020,Q2,45.184734
石井鉄工所,2020,Q3,54.60226
石井鉄工所,2020,Q4,77.28362
石原ケミカル,2018,Q1,10.015079
石原ケミカル,2018,Q2,15.958237
石原ケミカル,2018,Q3,27.657898
石原ケミカル,2018,Q4,27.953096
石原ケミカル,2019,Q1,40.01639
石原ケミカル,2019,Q2,16.949696
石原ケミカル,2019,Q3,32.724415
石原ケミカル,2019,Q4,8.775845
石原ケミカル,2020,Q1,19.52125
石原ケミカル,2020,Q2,23.001524
石原ケミカル,2020,Q3,29.16123
石原ケミカル,2020,Q4,33.481094
石原産業,2018,Q1,14.309615
石原産業,2018,Q2,24.957386
石原産業,2018,Q3,32.864716
石原産業,2018,Q4,15.95898
石原産業,2019,Q1,44.24051
石原産業,2019,Q2,50.303474
石原産業,2019,Q3,32.8009
石原産業,2019,Q4,55.067734
石原産業,2020,Q1,37.69967
石原産業,2020,Q2,30.966099
石原産業,2020,Q3,-26.799131
石原産業,2020,Q4,76.55489
石川製作所,2018,Q1,-2.5257256
石川製作所,2018,Q2,14.872723
石川製作所,2018,Q3,9.979528
石川製作所,2018,Q4,16.792175
石川製作所,2019,Q1,3.3675995
石川製作所,2019,Q2,10.904527
石川製作所,2019,Q3,1.0111791
石川製作所,2019,Q4,37.634758
石川製作所,2020,Q1,-12.196161
石川製作所,2020,Q2,10.83445
石川製作所,2020,Q3,32.646343
石川製作所,2020,Q4,3.5229053
石油資源開発,2018,Q1,76.621994
石油資源開発,2018,Q2,-1.136533
石油資源開発,2018,Q3,3.529795
