企業名,会計年度,四半期,y_hat_mraf,best_hyparam
キムラユニティー,2019,Q4,31.08312133333343,[500 10]
キムラユニティー,2020,Q1,32.67402000000009,[500 10]
キムラユニティー,2020,Q2,26.362672000000043,[500 10]
キムラユニティー,2020,Q3,36.71827333333336,[500 10]
キムラユニティー,2020,Q4,32.974886666666734,[500 10]
キューブシステム,2018,Q1,5.384100000000002,[100 100]
キューブシステム,2018,Q2,13.956948537681024,[100 100]
キューブシステム,2018,Q3,14.54716970753621,[100 100]
キューブシステム,2018,Q4,14.040809122608614,[100 100]
キューブシステム,2019,Q1,7.256600000000001,[100 100]
キューブシステム,2019,Q2,15.342218245217223,[100 100]
キューブシステム,2019,Q3,13.497400000000004,[100 100]
キューブシステム,2019,Q4,14.545687952753417,[100 100]
キューブシステム,2020,Q1,10.8411697075362,[100 100]
キューブシステム,2020,Q2,12.080799999999993,[100 100]
キューブシステム,2020,Q3,11.418699999999996,[100 100]
キューブシステム,2020,Q4,14.488509122608605,[100 100]
キョーリン製薬ホールディングス,2018,Q1,23.87490000000001,[100 10]
キョーリン製薬ホールディングス,2018,Q2,9.8628,[100 10]
キョーリン製薬ホールディングス,2018,Q3,60.93859999999994,[100 10]
キョーリン製薬ホールディングス,2018,Q4,55.19520000000001,[100 10]
キョーリン製薬ホールディングス,2019,Q1,44.20170000000003,[100 10]
キョーリン製薬ホールディングス,2019,Q2,5.953099999999996,[100 10]
キョーリン製薬ホールディングス,2019,Q3,62.533399999999965,[100 10]
キョーリン製薬ホールディングス,2019,Q4,41.35340000000002,[100 10]
キョーリン製薬ホールディングス,2020,Q1,31.77689999999999,[100 10]
キョーリン製薬ホールディングス,2020,Q2,1.2921,[100 10]
キョーリン製薬ホールディングス,2020,Q3,60.94689999999999,[100 10]
キョーリン製薬ホールディングス,2020,Q4,29.803300000000004,[100 10]
キング,2018,Q1,11.273059999999925,[2000 10]
キング,2018,Q2,12.383554999999811,[2000 10]
キング,2018,Q3,11.468494999999857,[2000 10]
キング,2018,Q4,11.46359499999995,[2000 10]
キング,2019,Q1,12.993739999999898,[2000 10]
キング,2019,Q2,12.619044999999806,[2000 10]
キング,2019,Q3,11.86309000000004,[2000 10]
キング,2019,Q4,11.339069999999992,[2000 10]
キング,2020,Q1,9.136775000000044,[2000 10]
キング,2020,Q2,6.667865000000008,[2000 10]
キング,2020,Q3,-0.979450000000008,[2000 10]
キング,2020,Q4,-0.6737050000000021,[2000 10]
キーエンス,2018,Q1,467.9116212696995,[100 10]
キーエンス,2018,Q2,468.74479999999954,[100 10]
キーエンス,2018,Q3,503.4056936961081,[100 10]
キーエンス,2018,Q4,462.5183999999996,[100 10]
キーエンス,2019,Q1,464.9400170671054,[100 10]
キーエンス,2019,Q2,418.3320999999994,[100 10]
キーエンス,2019,Q3,389.1128212696998,[100 10]
キーエンス,2019,Q4,320.07164043810286,[100 10]
キーエンス,2020,Q1,246.5199638091,[100 10]
キーエンス,2020,Q2,217.7279638091,[100 10]
キーエンス,2020,Q3,230.9023850787997,[100 10]
キーエンス,2020,Q4,240.51772126970005,[100 10]
キーコーヒー,2018,Q1,15.575690000000076,[1000 10]
キーコーヒー,2018,Q2,4.940840000000009,[1000 10]
キーコーヒー,2018,Q3,15.74150000000008,[1000 10]
キーコーヒー,2018,Q4,-0.4423300000000002,[1000 10]
キーコーヒー,2019,Q1,19.809189999999973,[1000 10]
キーコーヒー,2019,Q2,11.571610000000028,[1000 10]
キーコーヒー,2019,Q3,14.487370000000045,[1000 10]
キーコーヒー,2019,Q4,-5.758940000000003,[1000 10]
キーコーヒー,2020,Q1,-4.006119999999996,[1000 10]
キーコーヒー,2020,Q2,-18.268840000000075,[1000 10]
キーコーヒー,2020,Q3,6.167470000000008,[1000 10]
キーコーヒー,2020,Q4,-17.450120000000027,[1000 10]
クオールホールディングス,2018,Q1,23.576019999999943,[1000 10]
クオールホールディングス,2018,Q2,25.37222999999985,[1000 10]
クオールホールディングス,2018,Q3,30.748644999999826,[1000 10]
クオールホールディングス,2018,Q4,21.205680000000022,[1000 10]
クオールホールディングス,2019,Q1,27.35366499999981,[1000 10]
クオールホールディングス,2019,Q2,35.863929999999655,[1000 10]
クオールホールディングス,2019,Q3,37.978169999999935,[1000 10]
クオールホールディングス,2019,Q4,35.229269999999744,[1000 10]
クオールホールディングス,2020,Q1,21.75698999999999,[1000 10]
クオールホールディングス,2020,Q2,14.700560000000117,[1000 10]
クオールホールディングス,2020,Q3,33.60782999999986,[1000 10]
クオールホールディングス,2020,Q4,38.76711999999997,[1000 10]
クニミネ工業,2018,Q1,16.632959999999958,[500 10]
クニミネ工業,2018,Q2,13.048820000000006,[500 10]
クニミネ工業,2018,Q3,31.16148000000004,[500 10]
クニミネ工業,2018,Q4,27.84510000000001,[500 10]
クニミネ工業,2019,Q1,18.323319999999978,[500 10]
クニミネ工業,2019,Q2,26.74985999999997,[500 10]
クニミネ工業,2019,Q3,33.20641999999999,[500 10]
クニミネ工業,2019,Q4,38.48442000000006,[500 10]
クニミネ工業,2020,Q1,28.975320000000043,[500 10]
クニミネ工業,2020,Q2,24.31312000000006,[500 10]
クニミネ工業,2020,Q3,32.85358000000007,[500 10]
クニミネ工業,2020,Q4,37.43157999999999,[500 10]
クボテック,2018,Q1,-31.209732935647075,[100 10]
クボテック,2018,Q2,-29.625766666666674,[100 10]
クボテック,2018,Q3,2.384333333333331,[100 10]
クボテック,2018,Q4,-157.04909999999998,[100 10]
クボテック,2019,Q1,-171.26390793564713,[100 10]
クボテック,2019,Q2,-16.891816666666653,[100 10]
クボテック,2019,Q3,-70.23732380694142,[100 10]
クボテック,2019,Q4,-124.26817626553732,[100 10]
クボテック,2020,Q1,-48.99700000000003,[100 10]
クボテック,2020,Q2,-40.98955253796095,[100 10]
クボテック,2020,Q3,0.7463999999999996,[100 10]
クボテック,2020,Q4,-19.80369999999999,[100 10]
クラボウ,2018,Q1,4.504980000000001,[100 10]
クラボウ,2018,Q2,5.300899999999998,[100 10]
クラボウ,2018,Q3,5.343589308495501,[100 10]
クラボウ,2018,Q4,19.33181965424776,[100 10]
クラボウ,2019,Q1,34.876628930849535,[100 10]
クラボウ,2019,Q2,46.45919999999999,[100 10]
クラボウ,2019,Q3,52.50569999999993,[100 10]
クラボウ,2019,Q4,54.63859999999999,[100 10]
クラボウ,2020,Q1,40.21419999999999,[100 10]
クラボウ,2020,Q2,16.129328930849542,[100 10]
クラボウ,2020,Q3,39.25502893084956,[100 10]
クラボウ,2020,Q4,41.28699999999995,[100 10]
クリナップ,2018,Q1,-0.4837999999999999,[100 10]
クリナップ,2018,Q2,-2.5242999999999998,[100 10]
クリナップ,2018,Q3,7.0553,[100 10]
クリナップ,2018,Q4,-9.977599999999995,[100 10]
クリナップ,2019,Q1,-2.8017999999999987,[100 10]
クリナップ,2019,Q2,5.796099999999998,[100 10]
クリナップ,2019,Q3,9.489599999999998,[100 10]
クリナップ,2019,Q4,-11.616799999999987,[100 10]
クリナップ,2020,Q1,-12.5196,[100 10]
クリナップ,2020,Q2,7.4163999999999985,[100 10]
クリナップ,2020,Q3,19.25609999999999,[100 10]
クリナップ,2020,Q4,2.5597,[100 10]
クレスコ,2018,Q1,48.43069999999998,[100 10]
クレスコ,2018,Q2,52.63869999999995,[100 10]
クレスコ,2018,Q3,48.39639999999998,[100 10]
クレスコ,2018,Q4,53.56050000000002,[100 10]
クレスコ,2019,Q1,51.03679999999999,[100 10]
クレスコ,2019,Q2,55.63470000000002,[100 10]
クレスコ,2019,Q3,53.92140000000001,[100 10]
クレスコ,2019,Q4,57.47449999999999,[100 10]
クレスコ,2020,Q1,36.28009999999999,[100 10]
クレスコ,2020,Q2,26.847100000000005,[100 10]
クレスコ,2020,Q3,28.401900000000005,[100 10]
クレスコ,2020,Q4,24.518,[100 10]
クレハ,2018,Q1,53.68058780633773,[2000 100]
クレハ,2018,Q2,96.1768889832529,[2000 100]
クレハ,2018,Q3,151.8823371934573,[2000 100]
クレハ,2018,Q4,90.65805797807684,[2000 100]
クレハ,2019,Q1,131.8916162179145,[2000 100]
クレハ,2019,Q2,203.12200377128104,[2000 100]
クレハ,2019,Q3,202.2193985116329,[2000 100]
クレハ,2019,Q4,262.7706046444128,[2000 100]
クレハ,2020,Q1,59.28413390022957,[2000 100]
クレハ,2020,Q2,158.113863604824,[2000 100]
クレハ,2020,Q3,290.5498672818572,[2000 100]
クレハ,2020,Q4,179.0894702824214,[2000 100]
クロスキャット,2018,Q1,7.708999999999986,[500 100]
クロスキャット,2018,Q2,14.80950000000002,[500 100]
クロスキャット,2018,Q3,10.43428,[500 100]
クロスキャット,2018,Q4,19.543920000000007,[500 100]
クロスキャット,2019,Q1,10.22381999999998,[500 100]
クロスキャット,2019,Q2,17.12862000000001,[500 100]
クロスキャット,2019,Q3,13.053859999999991,[500 100]
クロスキャット,2019,Q4,22.13822000000007,[500 100]
クロスキャット,2020,Q1,8.85429999999997,[500 100]
クロスキャット,2020,Q2,16.94770000000002,[500 100]
クロスキャット,2020,Q3,14.784939999999972,[500 100]
クロスキャット,2020,Q4,22.406060000000107,[500 100]
クロップス,2018,Q1,17.70811999999989,[500 100]
クロップス,2018,Q2,20.61961999999988,[500 100]
クロップス,2018,Q3,18.440499999999883,[500 100]
クロップス,2018,Q4,16.74333999999997,[500 100]
クロップス,2019,Q1,14.326999999999956,[500 100]
クロップス,2019,Q2,16.45163999999997,[500 100]
クロップス,2019,Q3,18.05053999999993,[500 100]
クロップス,2019,Q4,18.036259999999945,[500 100]
クロップス,2020,Q1,19.006539999999944,[500 100]
クロップス,2020,Q2,18.39575999999999,[500 100]
クロップス,2020,Q3,23.050399999999957,[500 100]
クロップス,2020,Q4,24.075480000000027,[500 100]
クワザワホールディングス,2018,Q1,0.3537000000000003,[100 10]
クワザワホールディングス,2018,Q2,25.82539999999999,[100 10]
クワザワホールディングス,2018,Q3,37.3285,[100 10]
クワザワホールディングス,2018,Q4,21.23139999999999,[100 10]
クワザワホールディングス,2019,Q1,16.96482009668337,[100 10]
クワザワホールディングス,2019,Q2,27.436899999999994,[100 10]
クワザワホールディングス,2019,Q3,38.771200000000015,[100 10]
クワザワホールディングス,2019,Q4,12.168800000000005,[100 10]
クワザワホールディングス,2020,Q1,1.7544801450250436,[100 10]
クワザワホールディングス,2020,Q2,31.4176,[100 10]
クワザワホールディングス,2020,Q3,23.8869,[100 10]
クワザワホールディングス,2020,Q4,8.963800000000003,[100 10]
グランディハウス,2018,Q1,25.043512669158293,[500 10]
グランディハウス,2018,Q2,12.974040000000004,[500 10]
グランディハウス,2018,Q3,15.413309335824954,[500 10]
グランディハウス,2018,Q4,17.49865999999996,[500 10]
グランディハウス,2019,Q1,18.690085,[500 10]
グランディハウス,2019,Q2,19.68485003737444,[500 10]
グランディハウス,2019,Q3,20.082251360741303,[500 10]
グランディハウス,2019,Q4,22.421116014949767,[500 10]
グランディハウス,2020,Q1,42.08201066915824,[500 10]
グランディハウス,2020,Q2,106.82473303900969,[500 10]
グランディハウス,2020,Q3,82.17986851825906,[500 10]
グランディハウス,2020,Q4,15.16495000498331,[500 10]
グリムス,2018,Q1,26.293526372065465,[1000 100]
グリムス,2018,Q2,31.034135887736767,[1000 100]
グリムス,2018,Q3,24.963479272863054,[1000 100]
グリムス,2018,Q4,28.504455068202727,[1000 100]
グリムス,2019,Q1,25.71857951303065,[1000 100]
グリムス,2019,Q2,27.128622761098484,[1000 100]
グリムス,2019,Q3,29.01726325699828,[1000 100]
グリムス,2019,Q4,28.58551353436979,[1000 100]
グリムス,2020,Q1,27.28649625070832,[1000 100]
グリムス,2020,Q2,31.9449090178182,[1000 100]
グリムス,2020,Q3,38.09976509121645,[1000 100]
グリムス,2020,Q4,28.455197276040305,[1000 100]
グルメ杵屋,2018,Q1,6.238980000000023,[1000 100]
グルメ杵屋,2018,Q2,10.10146999999999,[1000 100]
グルメ杵屋,2018,Q3,2.072350000000008,[1000 100]
グルメ杵屋,2018,Q4,-11.551990000000004,[1000 100]
グルメ杵屋,2019,Q1,-2.6937000000000184,[1000 100]
グルメ杵屋,2019,Q2,6.429030000000001,[1000 100]
グルメ杵屋,2019,Q3,-2.7293500000000264,[1000 100]
グルメ杵屋,2019,Q4,-5.4417500000000025,[1000 100]
グルメ杵屋,2020,Q1,-20.507969999999958,[1000 100]
グルメ杵屋,2020,Q2,-50.5319200000002,[1000 100]
グルメ杵屋,2020,Q3,-16.474710000000105,[1000 100]
グルメ杵屋,2020,Q4,-49.82130999999993,[1000 100]
グローセル,2018,Q1,10.8491,[100 100]
グローセル,2018,Q2,9.152500000000003,[100 100]
グローセル,2018,Q3,13.3399,[100 100]
グローセル,2018,Q4,5.694799999999998,[100 100]
グローセル,2019,Q1,10.642499999999997,[100 100]
グローセル,2019,Q2,4.7647,[100 100]
グローセル,2019,Q3,4.163599999999996,[100 100]
グローセル,2019,Q4,3.760600000000005,[100 100]
グローセル,2020,Q1,3.817300000000004,[100 100]
グローセル,2020,Q2,-0.0213999999999999,[100 100]
グローセル,2020,Q3,0.4172,[100 100]
グローセル,2020,Q4,-0.1660999999999999,[100 100]
グローブライド,2018,Q1,76.17079999999993,[100 100]
グローブライド,2018,Q2,92.95719999999996,[100 100]
グローブライド,2018,Q3,46.02129999999999,[100 100]
グローブライド,2018,Q4,42.82069999999998,[100 100]
グローブライド,2019,Q1,73.21239999999996,[100 100]
グローブライド,2019,Q2,102.06309999999992,[100 100]
グローブライド,2019,Q3,19.23466666666665,[100 100]
グローブライド,2019,Q4,34.6266,[100 100]
グローブライド,2020,Q1,46.522699999999965,[100 100]
グローブライド,2020,Q2,113.37578333333325,[100 100]
グローブライド,2020,Q3,60.88858333333332,[100 100]
グローブライド,2020,Q4,109.93989999999992,[100 100]
グローリー,2018,Q1,23.96374999999997,[1000 10]
グローリー,2018,Q2,49.58349000000024,[1000 10]
グローリー,2018,Q3,60.63233000000069,[1000 10]
グローリー,2018,Q4,65.06842000000036,[1000 10]
グローリー,2019,Q1,32.10570000000013,[1000 10]
グローリー,2019,Q2,59.18839000000022,[1000 10]
グローリー,2019,Q3,40.49443999999998,[1000 10]
グローリー,2019,Q4,66.32297999999984,[1000 10]
グローリー,2020,Q1,27.42480000000003,[1000 10]
グローリー,2020,Q2,27.735129999999867,[1000 10]
グローリー,2020,Q3,31.953500000000048,[1000 10]
グローリー,2020,Q4,68.26355999999959,[1000 10]
グンゼ,2018,Q1,-5.87220135354978,[500 100]
グンゼ,2018,Q2,58.17569864645004,[500 100]
グンゼ,2018,Q3,63.12042576429992,[500 100]
グンゼ,2018,Q4,65.08568000000005,[500 100]
グンゼ,2019,Q1,71.59149864645006,[500 100]
グンゼ,2019,Q2,67.2573600000002,[500 100]
グンゼ,2019,Q3,75.75624000000018,[500 100]
グンゼ,2019,Q4,57.98744000000002,[500 100]
グンゼ,2020,Q1,36.57404576430017,[500 100]
グンゼ,2020,Q2,27.06754441075044,[500 100]
グンゼ,2020,Q3,92.28129999999996,[500 100]
グンゼ,2020,Q4,20.78870000000008,[500 100]
ケンコーマヨネーズ,2018,Q1,48.445899999999966,[100 100]
ケンコーマヨネーズ,2018,Q2,42.59310000000001,[100 100]
ケンコーマヨネーズ,2018,Q3,36.08529999999998,[100 100]
ケンコーマヨネーズ,2018,Q4,27.048400000000004,[100 100]
ケンコーマヨネーズ,2019,Q1,34.00929999999999,[100 100]
ケンコーマヨネーズ,2019,Q2,35.43639999999997,[100 100]
ケンコーマヨネーズ,2019,Q3,36.51259999999998,[100 100]
ケンコーマヨネーズ,2019,Q4,33.454,[100 100]
ケンコーマヨネーズ,2020,Q1,28.3716,[100 100]
ケンコーマヨネーズ,2020,Q2,27.917900000000017,[100 100]
ケンコーマヨネーズ,2020,Q3,28.242200000000008,[100 100]
ケンコーマヨネーズ,2020,Q4,13.2992,[100 100]
ケーズホールディングス,2018,Q1,46.777503116290845,[100 10]
ケーズホールディングス,2018,Q2,56.78004412674596,[100 10]
ケーズホールディングス,2018,Q3,55.725196879595416,[100 10]
ケーズホールディングス,2018,Q4,42.36159687959544,[100 10]
ケーズホールディングス,2019,Q1,38.33034843979774,[100 10]
ケーズホールディングス,2019,Q2,123.36196210994952,[100 10]
ケーズホールディングス,2019,Q3,34.4168863298483,[100 10]
ケーズホールディングス,2019,Q4,29.925348439797723,[100 10]
ケーズホールディングス,2020,Q1,31.591162109949423,[100 10]
ケーズホールディングス,2020,Q2,44.43070000000002,[100 10]
ケーズホールディングス,2020,Q3,41.48377500000002,[100 10]
ケーズホールディングス,2020,Q4,45.40821054974717,[100 10]
ケーユーホールディングス,2018,Q1,35.734470886333334,[100 100]
ケーユーホールディングス,2018,Q2,32.90307323700004,[100 100]
ケーユーホールディングス,2018,Q3,35.78261971100003,[100 100]
ケーユーホールディングス,2018,Q4,35.65469764933335,[100 100]
ケーユーホールディングス,2019,Q1,33.41487323700001,[100 100]
ケーユーホールディングス,2019,Q2,32.42700000000003,[100 100]
ケーユーホールディングス,2019,Q3,34.09734882466666,[100 100]
ケーユーホールディングス,2019,Q4,35.07839529866668,[100 100]
ケーユーホールディングス,2020,Q1,29.276446474000025,[100 100]
ケーユーホールディングス,2020,Q2,31.65894882466669,[100 100]
ケーユーホールディングス,2020,Q3,38.10986853566668,[100 100]
ケーユーホールディングス,2020,Q4,39.28754412333335,[100 100]
ゲオホールディングス,2018,Q1,18.02660285714282,[500 10]
ゲオホールディングス,2018,Q2,43.28378000000007,[500 10]
ゲオホールディングス,2018,Q3,50.35337999999989,[500 10]
ゲオホールディングス,2018,Q4,27.43613333333326,[500 10]
ゲオホールディングス,2019,Q1,34.56729666666662,[500 10]
ゲオホールディングス,2019,Q2,44.92385000000013,[500 10]
ゲオホールディングス,2019,Q3,36.09601333333334,[500 10]
ゲオホールディングス,2019,Q4,51.20623500000003,[500 10]
ゲオホールディングス,2020,Q1,31.77280833333334,[500 10]
ゲオホールディングス,2020,Q2,119.75706000000014,[500 10]
ゲオホールディングス,2020,Q3,57.38291999999976,[500 10]
ゲオホールディングス,2020,Q4,264.72643822633665,[500 10]
コア,2018,Q1,3.3637149999999982,[2000 10]
コア,2018,Q2,15.70234999999994,[2000 10]
コア,2018,Q3,17.566484999999997,[2000 10]
コア,2018,Q4,22.84716500000032,[2000 10]
コア,2019,Q1,4.976295000000047,[2000 10]
コア,2019,Q2,18.94286000000013,[2000 10]
コア,2019,Q3,20.516855000000085,[2000 10]
コア,2019,Q4,28.64195500000044,[2000 10]
