企業名,会計年度,四半期,y_hat_sarima_g
関電工,2018,Q4,34.13068673971827
関電工,2019,Q1,26.363739060848893
関電工,2019,Q2,26.09822445026506
関電工,2019,Q3,19.023200975462178
関電工,2019,Q4,36.86776256665993
関電工,2020,Q1,27.94175159809642
関電工,2020,Q2,27.737632976541708
関電工,2020,Q3,20.813709056334023
関電工,2020,Q4,38.86472051065514
阪和興業,2018,Q1,99.89644713960703
阪和興業,2018,Q2,90.73558489895576
阪和興業,2018,Q3,111.31709366201412
阪和興業,2018,Q4,150.42104465990482
阪和興業,2019,Q1,77.2079068911071
阪和興業,2019,Q2,84.67979615218836
阪和興業,2019,Q3,84.42209567860411
阪和興業,2019,Q4,105.324896587364
阪和興業,2020,Q1,-73.26023539268641
阪和興業,2020,Q2,-127.08808841243956
阪和興業,2020,Q3,132.96095485991708
阪和興業,2020,Q4,-977.1488371616244
阪急阪神ホールディングス,2018,Q1,57.23283751309387
阪急阪神ホールディングス,2018,Q2,74.65221737320431
阪急阪神ホールディングス,2018,Q3,64.9128183094453
阪急阪神ホールディングス,2018,Q4,73.8057221971223
阪急阪神ホールディングス,2019,Q1,68.4729816407081
阪急阪神ホールディングス,2019,Q2,78.83250441751075
阪急阪神ホールディングス,2019,Q3,100.49331482224207
阪急阪神ホールディングス,2019,Q4,55.61867083267457
阪急阪神ホールディングス,2020,Q1,47.606362946346025
阪急阪神ホールディングス,2020,Q2,-67.28316849638774
阪急阪神ホールディングス,2020,Q3,-29.82126764333031
阪急阪神ホールディングス,2020,Q4,-12.074666297361066
電気興業,2018,Q1,7.235382219505059
電気興業,2018,Q2,7.033974611881485
電気興業,2018,Q3,19.119173758819606
電気興業,2018,Q4,33.090806093265115
電気興業,2019,Q1,22.600722142469998
電気興業,2019,Q2,15.33421348041456
電気興業,2019,Q3,58.39869808581237
電気興業,2019,Q4,38.394705388243
電気興業,2020,Q1,17.493130709236393
電気興業,2020,Q2,21.44610877257551
電気興業,2020,Q3,51.78483676928552
電気興業,2020,Q4,76.34979487962534
電源開発,2018,Q1,116.74933062263112
電源開発,2018,Q2,97.64603544450769
電源開発,2018,Q3,98.97757289050898
電源開発,2018,Q4,22.00313812465827
電源開発,2019,Q1,121.19079875177748
電源開発,2019,Q2,80.9375372373473
電源開発,2019,Q3,98.7010372910194
電源開発,2019,Q4,4.93626268847791
電源開発,2020,Q1,118.26739573792763
電源開発,2020,Q2,66.32224141384646
電源開発,2020,Q3,95.66241510455558
電源開発,2020,Q4,13.414916773160883
電算,2018,Q1,-4.341689713697193
電算,2018,Q2,-27.983610237719816
電算,2018,Q3,-18.7090296614723
電算,2018,Q4,84.82156206198844
電算,2019,Q1,-51.59363378597584
電算,2019,Q2,-67.66653473445035
電算,2019,Q3,-58.13289566064196
電算,2019,Q4,-17.268561943550537
電算,2020,Q1,-46.13120107416697
電算,2020,Q2,-32.17804136206163
電算,2020,Q3,-8.822767184910862
電算,2020,Q4,29.321427758688934
青山商事,2018,Q1,55.76467564604659
青山商事,2018,Q2,-16.745084761049043
青山商事,2018,Q3,52.50210790480392
青山商事,2018,Q4,92.90208504628303
青山商事,2019,Q1,14.415351211934713
青山商事,2019,Q2,-106.60982108091576
青山商事,2019,Q3,-30.57471457371728
青山商事,2019,Q4,65.2532719861219
青山商事,2020,Q1,-202.78610777875627
青山商事,2020,Q2,-194.26610032128326
青山商事,2020,Q3,-148.63717592360433
青山商事,2020,Q4,-298.69448542581983
飛島建設,2018,Q1,6.87341866074445
飛島建設,2018,Q2,6.172707614988658
飛島建設,2018,Q3,10.670591101513264
飛島建設,2018,Q4,29.803078878091313
飛島建設,2019,Q1,61.62794882518156
飛島建設,2019,Q2,30.096962624102886
飛島建設,2019,Q3,111.31371442513691
飛島建設,2019,Q4,67.5201262559759
飛島建設,2020,Q1,61.94933595213864
飛島建設,2020,Q2,74.58868727759787
飛島建設,2020,Q3,74.95462319983763
飛島建設,2020,Q4,45.838640816645906
飯野海運,2018,Q1,14.457612533230852
飯野海運,2018,Q2,17.61756968388024
飯野海運,2018,Q3,15.702136892814323
飯野海運,2018,Q4,5.1168741818747705
飯野海運,2019,Q1,18.58298777660275
飯野海運,2019,Q2,2.579087560228693
飯野海運,2019,Q3,4.588296621768281
飯野海運,2019,Q4,-3.041791585842706
飯野海運,2020,Q1,23.511153467531674
飯野海運,2020,Q2,20.336318580663274
飯野海運,2020,Q3,15.723937551805506
飯野海運,2020,Q4,4.003509374247127
養命酒製造,2018,Q1,25.890826630595853
養命酒製造,2018,Q2,6.6796276813766085
養命酒製造,2018,Q3,37.573642113421386
養命酒製造,2018,Q4,60.017873246349474
養命酒製造,2019,Q1,23.58313039996166
養命酒製造,2019,Q2,14.054712549876982
養命酒製造,2019,Q3,39.08336373852129
養命酒製造,2019,Q4,32.70776591174884
養命酒製造,2020,Q1,21.981135617468432
養命酒製造,2020,Q2,12.399661980839888
養命酒製造,2020,Q3,24.751245761871434
養命酒製造,2020,Q4,23.190525711374388
駒井ハルテック,2018,Q1,68.11476585144693
駒井ハルテック,2018,Q2,98.39130960974366
駒井ハルテック,2018,Q3,89.9064086231379
駒井ハルテック,2018,Q4,78.75260561354939
駒井ハルテック,2019,Q1,4.7130937661438
駒井ハルテック,2019,Q2,-133.95043996059167
駒井ハルテック,2019,Q3,-20.666606091123317
駒井ハルテック,2019,Q4,-749.9981407261016
駒井ハルテック,2020,Q1,-10.48817223214786
駒井ハルテック,2020,Q2,-22.200499841639697
駒井ハルテック,2020,Q3,-2.9524276044168687
駒井ハルテック,2020,Q4,-50.04131544250795
高圧ガス工業,2018,Q1,15.89669653703988
高圧ガス工業,2018,Q2,15.015642093151591
高圧ガス工業,2018,Q3,18.951979561188068
高圧ガス工業,2018,Q4,14.380654424648524
高圧ガス工業,2019,Q1,16.689222941530513
高圧ガス工業,2019,Q2,15.016395105654313
高圧ガス工業,2019,Q3,19.913085977572262
高圧ガス工業,2019,Q4,12.585568388185678
高圧ガス工業,2020,Q1,17.32787425701652
高圧ガス工業,2020,Q2,15.118408394766666
高圧ガス工業,2020,Q3,19.472304954195046
高圧ガス工業,2020,Q4,13.900834974928138
高島,2018,Q1,87.87359461506506
高島,2018,Q2,58.85334398829957
高島,2018,Q3,155.74196808333267
高島,2018,Q4,84.08541578099201
高島,2019,Q1,-3.3241844332287975
高島,2019,Q2,45.59947057256476
高島,2019,Q3,21.599617848352054
高島,2019,Q4,64.85307731300307
高島,2020,Q1,79.31451523932407
高島,2020,Q2,70.91455748566187
高島,2020,Q3,77.2165738685089
高島,2020,Q4,72.6068257383278
高松コンストラクショングループ,2018,Q1,32.051832453526075
高松コンストラクショングループ,2018,Q2,62.33775584939078
高松コンストラクショングループ,2018,Q3,60.64346335831098
高松コンストラクショングループ,2018,Q4,68.00833887156298
高松コンストラクショングループ,2019,Q1,30.157921448420737
高松コンストラクショングループ,2019,Q2,56.44324652931476
高松コンストラクショングループ,2019,Q3,57.25023177203007
高松コンストラクショングループ,2019,Q4,81.27963470618062
高松コンストラクショングループ,2020,Q1,35.89089649281961
高松コンストラクショングループ,2020,Q2,65.0668309007552
高松コンストラクショングループ,2020,Q3,69.49338184347553
高松コンストラクショングループ,2020,Q4,89.37360587119163
高田機工,2018,Q1,81.46819513484998
高田機工,2018,Q2,81.99122623903818
高田機工,2018,Q3,185.1220391609874
高田機工,2018,Q4,88.25774732288403
高田機工,2019,Q1,102.09667285801358
高田機工,2019,Q2,100.60380063618884
高田機工,2019,Q3,133.83730814228477
高田機工,2019,Q4,118.55840298279655
高田機工,2020,Q1,75.64578920457741
高田機工,2020,Q2,-7.615764587587897
高田機工,2020,Q3,117.01912962412301
高田機工,2020,Q4,77.08437608407186
高砂熱学工業,2018,Q1,25.083669735003383
高砂熱学工業,2018,Q2,39.7284125104762
高砂熱学工業,2018,Q3,42.41424892119347
高砂熱学工業,2018,Q4,65.15859663369939
高砂熱学工業,2019,Q1,24.82475599159951
高砂熱学工業,2019,Q2,48.56901461734053
高砂熱学工業,2019,Q3,53.61922025743419
高砂熱学工業,2019,Q4,78.62091676960328
高砂熱学工業,2020,Q1,32.1584744793939
高砂熱学工業,2020,Q2,15.937689302677846
高砂熱学工業,2020,Q3,35.099493561240664
高砂熱学工業,2020,Q4,42.91160347879469
高砂香料工業,2018,Q1,111.82232364201204
高砂香料工業,2018,Q2,105.52926298063588
高砂香料工業,2018,Q3,121.67698082744963
高砂香料工業,2018,Q4,68.12779850325916
高砂香料工業,2019,Q1,52.14372743577323
高砂香料工業,2019,Q2,42.495975998983894
高砂香料工業,2019,Q3,45.31956912123384
高砂香料工業,2019,Q4,19.282689527999636
高砂香料工業,2020,Q1,57.8703850023117
高砂香料工業,2020,Q2,51.745902774421914
高砂香料工業,2020,Q3,86.2909680770178
高砂香料工業,2020,Q4,44.20479132479965
高速,2018,Q1,27.564844796429504
高速,2018,Q2,30.93622701341409
高速,2018,Q3,38.68073095946291
高速,2018,Q4,20.300915819053643
高速,2019,Q1,28.47002651689197
高速,2019,Q2,33.74315554919977
高速,2019,Q3,38.53845686107881
高速,2019,Q4,20.043425475585924
高速,2020,Q1,28.97029769587362
高速,2020,Q2,34.66798171169174
高速,2020,Q3,37.91980154436541
高速,2020,Q4,23.2590988410304
魚力,2018,Q1,-13.054558966354538
魚力,2018,Q2,2.021534535639013
魚力,2018,Q3,17.474875496665096
魚力,2018,Q4,-33.11880095838238
魚力,2019,Q1,18.934394285943824
魚力,2019,Q2,10.08488038405895
魚力,2019,Q3,25.439963482764966
魚力,2019,Q4,3.7471301137105826
魚力,2020,Q1,18.744473883771413
魚力,2020,Q2,9.41036056248767
魚力,2020,Q3,28.28351378372382
魚力,2020,Q4,7.278679987873485
鶴見製作所,2018,Q1,22.001495670505903
鶴見製作所,2018,Q2,31.149108964789665
鶴見製作所,2018,Q3,43.70113053781299
鶴見製作所,2018,Q4,45.0965739737893
鶴見製作所,2019,Q1,34.692250171789716
鶴見製作所,2019,Q2,37.7696866314722
鶴見製作所,2019,Q3,42.6624843044664
鶴見製作所,2019,Q4,51.71235109333939
鶴見製作所,2020,Q1,35.43890021788618
鶴見製作所,2020,Q2,35.153275577216796
鶴見製作所,2020,Q3,46.09276011425428
鶴見製作所,2020,Q4,53.01805489659851
鹿島,2018,Q1,33.019283841054815
鹿島,2018,Q2,32.563970328617664
鹿島,2018,Q3,32.31162346454125
鹿島,2018,Q4,36.302119330202636
鹿島,2019,Q1,43.807181261706795
鹿島,2019,Q2,42.009532632924795
鹿島,2019,Q3,58.595580331044076
鹿島,2019,Q4,45.421751924149035
鹿島,2020,Q1,50.36847809209334
鹿島,2020,Q2,57.94453252465209
鹿島,2020,Q3,56.461299757995974
鹿島,2020,Q4,58.123072377764515
黒崎播磨,2018,Q1,135.7870439794311
黒崎播磨,2018,Q2,199.36633100766696
黒崎播磨,2018,Q3,464.1247653301152
黒崎播磨,2018,Q4,228.63074474241333
黒崎播磨,2019,Q1,281.86430006854533
黒崎播磨,2019,Q2,200.77881813581357
黒崎播磨,2019,Q3,267.174932852804
黒崎播磨,2019,Q4,180.89830387394522
黒崎播磨,2020,Q1,204.21451182763624
黒崎播磨,2020,Q2,151.16702273971552
黒崎播磨,2020,Q3,128.7188826752513
黒崎播磨,2020,Q4,127.55557657000807
ＡＤＥＫＡ,2018,Q1,34.269815759243286
ＡＤＥＫＡ,2018,Q2,34.76103422283613
ＡＤＥＫＡ,2018,Q3,49.47685124546789
ＡＤＥＫＡ,2018,Q4,37.72726042677148
ＡＤＥＫＡ,2019,Q1,45.142923915441784
ＡＤＥＫＡ,2019,Q2,35.960004520292124
ＡＤＥＫＡ,2019,Q3,41.844201265452725
ＡＤＥＫＡ,2019,Q4,39.32889380994817
ＡＤＥＫＡ,2020,Q1,41.92019201211227
ＡＤＥＫＡ,2020,Q2,34.30577577101825
ＡＤＥＫＡ,2020,Q3,41.468262207382864
ＡＤＥＫＡ,2020,Q4,46.560448533161754
ＡＮＡホールディングス,2018,Q1,19.242118133832847
ＡＮＡホールディングス,2018,Q2,28.01130757286754
ＡＮＡホールディングス,2018,Q3,197.56534263593645
ＡＮＡホールディングス,2018,Q4,34.20590820724978
ＡＮＡホールディングス,2019,Q1,75.36054514529694
ＡＮＡホールディングス,2019,Q2,148.36740561824877
ＡＮＡホールディングス,2019,Q3,114.87321949327561
ＡＮＡホールディングス,2019,Q4,27.15692549834256
ＡＮＡホールディングス,2020,Q1,-33.10714595983053
ＡＮＡホールディングス,2020,Q2,-271.31486769962925
ＡＮＡホールディングス,2020,Q3,-273.1801583497252
ＡＮＡホールディングス,2020,Q4,-543.776202282969
ＡＯＫＩホールディングス,2018,Q1,4.034266941854346
ＡＯＫＩホールディングス,2018,Q2,-7.639959795825124
ＡＯＫＩホールディングス,2018,Q3,19.743596174791083
ＡＯＫＩホールディングス,2018,Q4,52.86460305962393
ＡＯＫＩホールディングス,2019,Q1,-8.53774189634247
ＡＯＫＩホールディングス,2019,Q2,-13.155716142954589
ＡＯＫＩホールディングス,2019,Q3,13.836647711605393
ＡＯＫＩホールディングス,2019,Q4,39.93436637809167
ＡＯＫＩホールディングス,2020,Q1,-25.834177300810758
ＡＯＫＩホールディングス,2020,Q2,-82.04497533716912
ＡＯＫＩホールディングス,2020,Q3,-40.68557728936718
ＡＯＫＩホールディングス,2020,Q4,-1.2125423963163762
ＣＤＧ,2018,Q1,12.936669271164
ＣＤＧ,2018,Q2,14.939115456347725
ＣＤＧ,2018,Q3,41.113170282067976
ＣＤＧ,2018,Q4,8.892739807306008
ＣＤＧ,2019,Q1,4.692337229800284
ＣＤＧ,2019,Q2,19.025607107354446
ＣＤＧ,2019,Q3,22.26282176436711
ＣＤＧ,2019,Q4,2.1339376777185635
ＣＤＧ,2020,Q1,2.9160264958892057
ＣＤＧ,2020,Q2,16.889838117355293
ＣＤＧ,2020,Q3,22.10224548442433
ＣＤＧ,2020,Q4,29.731173974407312
ＣＫサンエツ,2018,Q1,125.57471146941262
ＣＫサンエツ,2018,Q2,105.0465601231799
ＣＫサンエツ,2018,Q3,106.52280295207919
ＣＫサンエツ,2018,Q4,151.4256825543775
ＣＫサンエツ,2019,Q1,101.82636416721539
ＣＫサンエツ,2019,Q2,110.71477623911338
ＣＫサンエツ,2019,Q3,113.07201045792539
ＣＫサンエツ,2019,Q4,125.78107423986214
ＣＫサンエツ,2020,Q1,119.22067862446423
ＣＫサンエツ,2020,Q2,46.29316116332433
ＣＫサンエツ,2020,Q3,27.81557311181621
ＣＫサンエツ,2020,Q4,117.18781580922366
ＣＫＤ,2018,Q1,37.72459721340403
ＣＫＤ,2018,Q2,38.70815798415465
ＣＫＤ,2018,Q3,-0.8866660328916569
ＣＫＤ,2018,Q4,20.66596079345907
ＣＫＤ,2019,Q1,19.702102835042837
ＣＫＤ,2019,Q2,6.201438320840335
ＣＫＤ,2019,Q3,7.077755584061231
ＣＫＤ,2019,Q4,29.128732208918642
ＣＫＤ,2020,Q1,15.545885341240751
ＣＫＤ,2020,Q2,10.37020744594443
ＣＫＤ,2020,Q3,14.905758916016413
ＣＫＤ,2020,Q4,28.46097607796445
ＣＯＴＡ,2018,Q1,1.8062946277091627
ＣＯＴＡ,2018,Q2,10.663596434541883
ＣＯＴＡ,2018,Q3,38.76788037291128
ＣＯＴＡ,2018,Q4,8.97521706025515
ＣＯＴＡ,2019,Q1,1.8888068675034821
ＣＯＴＡ,2019,Q2,10.824485605973546
ＣＯＴＡ,2019,Q3,41.42141665156169
ＣＯＴＡ,2019,Q4,6.324339566597722
ＣＯＴＡ,2020,Q1,0.997690747161005
ＣＯＴＡ,2020,Q2,9.292864107547945
ＣＯＴＡ,2020,Q3,38.00256534379312
ＣＯＴＡ,2020,Q4,5.925396766280168
ＤＭ三井製糖ホールディングス,2018,Q1,49.76040074518822
ＤＭ三井製糖ホールディングス,2018,Q2,66.63155032739559
ＤＭ三井製糖ホールディングス,2018,Q3,57.04504937618759
ＤＭ三井製糖ホールディングス,2018,Q4,59.315413236519305
ＤＭ三井製糖ホールディングス,2019,Q1,79.88085675163568
ＤＭ三井製糖ホールディングス,2019,Q2,43.92021244369158
ＤＭ三井製糖ホールディングス,2019,Q3,28.159706007825925
ＤＭ三井製糖ホールディングス,2019,Q4,32.06334111843035
ＤＭ三井製糖ホールディングス,2020,Q1,-0.6249877335728655
ＤＭ三井製糖ホールディングス,2020,Q2,2.928105262404724
ＤＭ三井製糖ホールディングス,2020,Q3,17.215591770500126
ＤＭ三井製糖ホールディングス,2020,Q4,59.060626935753305
ＤＯＷＡホールディングス,2018,Q1,78.596310362334
ＤＯＷＡホールディングス,2018,Q2,92.10398135298632
ＤＯＷＡホールディングス,2018,Q3,160.1343671930501
ＤＯＷＡホールディングス,2018,Q4,37.74676137046693
ＤＯＷＡホールディングス,2019,Q1,67.78393696416508
ＤＯＷＡホールディングス,2019,Q2,63.220756946342526
ＤＯＷＡホールディングス,2019,Q3,70.95555495616955
ＤＯＷＡホールディングス,2019,Q4,83.42287952426112
ＤＯＷＡホールディングス,2020,Q1,79.48058541115682
ＤＯＷＡホールディングス,2020,Q2,25.717569857036352
ＤＯＷＡホールディングス,2020,Q3,41.86708173839495
ＤＯＷＡホールディングス,2020,Q4,73.5902506456425
ＤＴＳ,2018,Q1,57.82806534409337
ＤＴＳ,2018,Q2,69.44327369673675
ＤＴＳ,2018,Q3,65.59195241143817
ＤＴＳ,2018,Q4,77.80273408480608
ＤＴＳ,2019,Q1,68.13258252296642
ＤＴＳ,2019,Q2,80.9148797104125
ＤＴＳ,2019,Q3,71.51759893060995
ＤＴＳ,2019,Q4,58.70306399408888
ＤＴＳ,2020,Q1,37.99695299306139
ＤＴＳ,2020,Q2,38.82827120148086
ＤＴＳ,2020,Q3,36.26869344695383
ＤＴＳ,2020,Q4,48.60180316342319
ＥＩＺＯ,2018,Q1,63.60301933194904
ＥＩＺＯ,2018,Q2,81.53981357039287
ＥＩＺＯ,2018,Q3,100.8621055229127
