企業名,会計年度,四半期,y_hat_comb_uall
日工,2020,Q1,9.452554341811238
日工,2020,Q2,44.7011902553176
日工,2020,Q3,8.345440592251434
日工,2020,Q4,14.725405982834564
日揮ホールディングス,2018,Q1,20.740186419786852
日揮ホールディングス,2018,Q2,14.984878220939311
日揮ホールディングス,2018,Q3,26.35403418122592
日揮ホールディングス,2018,Q4,0.4864315794611895
日揮ホールディングス,2019,Q1,24.784037733192253
日揮ホールディングス,2019,Q2,22.308828088280347
日揮ホールディングス,2019,Q3,21.64852480052338
日揮ホールディングス,2019,Q4,22.00596668429731
日揮ホールディングス,2020,Q1,12.688752757976053
日揮ホールディングス,2020,Q2,12.146685752682865
日揮ホールディングス,2020,Q3,13.853309941380456
日揮ホールディングス,2020,Q4,6.467541136590386
日新,2018,Q1,38.98122101124793
日新,2018,Q2,45.227712876931946
日新,2018,Q3,55.48178339619068
日新,2018,Q4,52.61096176763964
日新,2019,Q1,54.32374840216522
日新,2019,Q2,35.01770054625767
日新,2019,Q3,43.0027732043297
日新,2019,Q4,44.02435885126441
日新,2020,Q1,24.40916979244768
日新,2020,Q2,3.517069171660566
日新,2020,Q3,15.959081867488171
日新,2020,Q4,39.22645886841737
日新電機,2018,Q1,24.957613788887766
日新電機,2018,Q2,16.169371804239553
日新電機,2018,Q3,21.141665586906928
日新電機,2018,Q4,32.193394367351715
日新電機,2019,Q1,19.0423127616036
日新電機,2019,Q2,16.973932293501612
日新電機,2019,Q3,26.45506562887265
日新電機,2019,Q4,42.24980949258089
日新電機,2020,Q1,12.505716854710307
日新電機,2020,Q2,13.742165152278616
日新電機,2020,Q3,24.02503227217438
日新電機,2020,Q4,33.412651442206155
日本カーバイド工業,2018,Q1,30.116584652023374
日本カーバイド工業,2018,Q2,44.927768976507714
日本カーバイド工業,2018,Q3,112.18533689604513
日本カーバイド工業,2018,Q4,40.59854771689374
日本カーバイド工業,2019,Q1,19.66709271350675
日本カーバイド工業,2019,Q2,28.77774560864815
日本カーバイド工業,2019,Q3,38.381866231097646
日本カーバイド工業,2019,Q4,27.35506193176326
日本カーバイド工業,2020,Q1,40.11979269096676
日本カーバイド工業,2020,Q2,36.342732645148345
日本カーバイド工業,2020,Q3,19.735642298082674
日本カーバイド工業,2020,Q4,43.321623282154334
日本ガイシ,2018,Q1,31.96206146038698
日本ガイシ,2018,Q2,28.911801063578014
日本ガイシ,2018,Q3,32.63143244138545
日本ガイシ,2018,Q4,29.101310095091463
日本ガイシ,2019,Q1,19.16130170887346
日本ガイシ,2019,Q2,28.235066502346314
日本ガイシ,2019,Q3,33.35933006632159
日本ガイシ,2019,Q4,19.483376967207462
日本ガイシ,2020,Q1,22.323191572497894
日本ガイシ,2020,Q2,14.785418012959218
日本ガイシ,2020,Q3,23.660787430906463
日本ガイシ,2020,Q4,9.42690375904358
日本ギア工業,2018,Q1,5.884875000974171
日本ギア工業,2018,Q2,0.2547119300148666
日本ギア工業,2018,Q3,8.524726325981199
日本ギア工業,2018,Q4,8.339215725504827
日本ギア工業,2019,Q1,3.246476950915903
日本ギア工業,2019,Q2,-1.3681450872891137
日本ギア工業,2019,Q3,10.118914889205536
日本ギア工業,2019,Q4,10.390342493723104
日本ギア工業,2020,Q1,4.208550909775879
日本ギア工業,2020,Q2,2.2819646426710785
日本ギア工業,2020,Q3,10.142642690941093
日本ギア工業,2020,Q4,10.821055908717614
日本ケミコン,2018,Q1,-2081.897745923072
日本ケミコン,2018,Q2,143.5337045277229
日本ケミコン,2018,Q3,-61.40190931427999
日本ケミコン,2018,Q4,-262.08011787231027
日本ケミコン,2019,Q1,1.7354878279271915
日本ケミコン,2019,Q2,-72.45015670009967
日本ケミコン,2019,Q3,-40.483841855578895
日本ケミコン,2019,Q4,-38.85708096223759
日本ケミコン,2020,Q1,-73.31663037678837
日本ケミコン,2020,Q2,-50.76489085510788
日本ケミコン,2020,Q3,-14.775002251290877
日本ケミコン,2020,Q4,-68.66171572344736
日本ケミファ,2018,Q1,44.19648987004665
日本ケミファ,2018,Q2,56.5156840101575
日本ケミファ,2018,Q3,90.51736336456993
日本ケミファ,2018,Q4,19.432371619014127
日本ケミファ,2019,Q1,55.69901076617365
日本ケミファ,2019,Q2,61.13945404382473
日本ケミファ,2019,Q3,66.31785272375461
日本ケミファ,2019,Q4,25.2602820397917
日本ケミファ,2020,Q1,64.16399007378331
日本ケミファ,2020,Q2,-7.813323679555703
日本ケミファ,2020,Q3,36.965232420976434
日本ケミファ,2020,Q4,5.13449968036024
日本コンクリート工業,2018,Q1,4.924234863182839
日本コンクリート工業,2018,Q2,6.20202155456172
日本コンクリート工業,2018,Q3,5.51525706688374
日本コンクリート工業,2018,Q4,4.4087420422082655
日本コンクリート工業,2019,Q1,6.593040930065686
日本コンクリート工業,2019,Q2,5.8801556962208235
日本コンクリート工業,2019,Q3,2.2970383740280353
日本コンクリート工業,2019,Q4,4.248110772650382
日本コンクリート工業,2020,Q1,2.62317152553302
日本コンクリート工業,2020,Q2,1.6533185939491637
日本コンクリート工業,2020,Q3,3.4730295262157234
日本コンクリート工業,2020,Q4,4.666054309179559
日本コークス工業,2018,Q1,4.452709333657762
日本コークス工業,2018,Q2,4.264107917685801
日本コークス工業,2018,Q3,0.9628801482626124
日本コークス工業,2018,Q4,3.3520744033968173
日本コークス工業,2019,Q1,2.4605034821544365
日本コークス工業,2019,Q2,2.4633349663591555
日本コークス工業,2019,Q3,-1.0500304114616594
日本コークス工業,2019,Q4,0.5505752274632045
日本コークス工業,2020,Q1,1.4980990090302075
日本コークス工業,2020,Q2,-0.5858226419481181
日本コークス工業,2020,Q3,3.515858721073325
日本コークス工業,2020,Q4,2.3940288761573365
日本システムウエア,2018,Q1,28.4667523726183
日本システムウエア,2018,Q2,34.83125073613529
日本システムウエア,2018,Q3,31.485160437685437
日本システムウエア,2018,Q4,48.12969944063925
日本システムウエア,2019,Q1,26.032916012696347
日本システムウエア,2019,Q2,45.819381854873825
日本システムウエア,2019,Q3,44.5299604905572
日本システムウエア,2019,Q4,49.77482989714464
日本システムウエア,2020,Q1,36.033024464323425
日本システムウエア,2020,Q2,49.728301110291866
日本システムウエア,2020,Q3,39.293471811799854
日本システムウエア,2020,Q4,50.12025322608781
日本システム技術,2018,Q1,8.945343510134117
日本システム技術,2018,Q2,15.226437785598392
日本システム技術,2018,Q3,-1.6287314740533947
日本システム技術,2018,Q4,71.62841720637626
日本システム技術,2019,Q1,9.826740842410993
日本システム技術,2019,Q2,3.998575709119804
日本システム技術,2019,Q3,-35.62760910730488
日本システム技術,2019,Q4,32.065983920344415
日本システム技術,2020,Q1,2.0196140605876183
日本システム技術,2020,Q2,-29.756573168768256
日本システム技術,2020,Q3,-11.719731058302612
日本システム技術,2020,Q4,80.63801414997239
日本ゼオン,2018,Q1,12.808541509718566
日本ゼオン,2018,Q2,22.99321089850205
日本ゼオン,2018,Q3,8.557436429772943
日本ゼオン,2018,Q4,21.952885386328543
日本ゼオン,2019,Q1,23.73714758157137
日本ゼオン,2019,Q2,27.29400865524738
日本ゼオン,2019,Q3,7.7493174605516275
日本ゼオン,2019,Q4,20.147100511155113
日本ゼオン,2020,Q1,22.34908696817912
日本ゼオン,2020,Q2,21.06244560645311
日本ゼオン,2020,Q3,17.327369737989578
日本ゼオン,2020,Q4,19.798479533169722
日本テレビホールディングス,2018,Q1,64.37639906840968
日本テレビホールディングス,2018,Q2,29.612676901450822
日本テレビホールディングス,2018,Q3,42.87574075209555
日本テレビホールディングス,2018,Q4,50.49767918069553
日本テレビホールディングス,2019,Q1,41.84971442636386
日本テレビホールディングス,2019,Q2,28.201371550254315
日本テレビホールディングス,2019,Q3,32.76550657138206
日本テレビホールディングス,2019,Q4,39.33223590202555
日本テレビホールディングス,2020,Q1,25.378107324319693
日本テレビホールディングス,2020,Q2,-0.13903311181201233
日本テレビホールディングス,2020,Q3,0.6479595197631351
日本テレビホールディングス,2020,Q4,84.94824408312293
日本トムソン,2018,Q1,6.217010586106352
日本トムソン,2018,Q2,6.619650897653986
日本トムソン,2018,Q3,8.293079882370568
日本トムソン,2018,Q4,4.800031809676461
日本トムソン,2019,Q1,13.901099544240589
日本トムソン,2019,Q2,7.650017390343026
日本トムソン,2019,Q3,1.6859411384778884
日本トムソン,2019,Q4,2.939946300072173
日本トムソン,2020,Q1,3.134564107416506
日本トムソン,2020,Q2,-1.8145562707443452
日本トムソン,2020,Q3,1.0047555539888298
日本トムソン,2020,Q4,-3.288581891656571
日本トランスシティ,2018,Q1,7.984735975093626
日本トランスシティ,2018,Q2,11.819752812333073
日本トランスシティ,2018,Q3,12.10106968928179
日本トランスシティ,2018,Q4,8.20822554262917
日本トランスシティ,2019,Q1,10.501747768142971
日本トランスシティ,2019,Q2,11.442968829412795
日本トランスシティ,2019,Q3,11.459835836241915
日本トランスシティ,2019,Q4,8.329101321731468
日本トランスシティ,2020,Q1,11.146137990690637
日本トランスシティ,2020,Q2,13.809648850886422
日本トランスシティ,2020,Q3,12.923442769508918
日本トランスシティ,2020,Q4,12.193255139334727
日本トリム,2018,Q1,36.79568158502584
日本トリム,2018,Q2,53.0295474917599
日本トリム,2018,Q3,44.918233259711364
日本トリム,2018,Q4,38.83953540825687
日本トリム,2019,Q1,49.550285613898744
日本トリム,2019,Q2,52.112698070506625
日本トリム,2019,Q3,60.07546842757631
日本トリム,2019,Q4,32.68617903365508
日本トリム,2020,Q1,-18.97017480049579
日本トリム,2020,Q2,66.1332457435162
日本トリム,2020,Q3,31.96095485811938
日本トリム,2020,Q4,-19.065505446032354
日本ハム,2018,Q1,39.016293180019545
日本ハム,2018,Q2,59.08656922944325
日本ハム,2018,Q3,63.454435636134335
日本ハム,2018,Q4,19.721253376618268
日本ハム,2019,Q1,66.68075281952802
日本ハム,2019,Q2,47.9675002174353
日本ハム,2019,Q3,57.083986739617046
日本ハム,2019,Q4,-6.954810220893367
日本ハム,2020,Q1,68.66577416729152
日本ハム,2020,Q2,13.890074653695077
日本ハム,2020,Q3,110.57439812851422
日本ハム,2020,Q4,-16.391224356612188
日本パーカライジング,2018,Q1,20.926693310808336
日本パーカライジング,2018,Q2,27.495676700028902
日本パーカライジング,2018,Q3,28.495647796698997
日本パーカライジング,2018,Q4,26.86349119863565
日本パーカライジング,2019,Q1,18.92977707368184
日本パーカライジング,2019,Q2,30.838677738367586
日本パーカライジング,2019,Q3,26.10657463150781
日本パーカライジング,2019,Q4,20.122443835091953
日本パーカライジング,2020,Q1,19.006729442593144
日本パーカライジング,2020,Q2,9.93882425376017
日本パーカライジング,2020,Q3,21.368450908700844
日本パーカライジング,2020,Q4,20.214693190365477
日本ヒューム,2018,Q1,18.690123655696812
日本ヒューム,2018,Q2,25.385812359622996
日本ヒューム,2018,Q3,15.988985178368646
日本ヒューム,2018,Q4,17.507932950097366
日本ヒューム,2019,Q1,20.67767188021063
日本ヒューム,2019,Q2,26.75936030515844
日本ヒューム,2019,Q3,18.526795787492322
日本ヒューム,2019,Q4,15.614366168972538
日本ヒューム,2020,Q1,24.346543545345
日本ヒューム,2020,Q2,22.433095475707837
日本ヒューム,2020,Q3,18.109384789410424
日本ヒューム,2020,Q4,17.44704239468037
日本ピストンリング,2018,Q1,50.39212508994457
日本ピストンリング,2018,Q2,48.35305423100444
日本ピストンリング,2018,Q3,84.93045278094012
日本ピストンリング,2018,Q4,29.74449535338683
日本ピストンリング,2019,Q1,65.26954174214123
日本ピストンリング,2019,Q2,3.7125832216643944
日本ピストンリング,2019,Q3,32.85047679050688
日本ピストンリング,2019,Q4,28.686027893100754
日本ピストンリング,2020,Q1,12.605799379157414
日本ピストンリング,2020,Q2,-18.136873987841447
日本ピストンリング,2020,Q3,-36.7836743697256
日本ピストンリング,2020,Q4,30.43646927498512
日本ピラー工業,2018,Q1,33.705012121824005
日本ピラー工業,2018,Q2,36.43685926392085
日本ピラー工業,2018,Q3,42.960787753621396
日本ピラー工業,2018,Q4,36.70937994322416
日本ピラー工業,2019,Q1,29.974875607483177
日本ピラー工業,2019,Q2,27.7207242564342
日本ピラー工業,2019,Q3,32.50607611421143
日本ピラー工業,2019,Q4,25.65486193710126
日本ピラー工業,2020,Q1,26.895990350069457
日本ピラー工業,2020,Q2,33.25104102766362
日本ピラー工業,2020,Q3,25.461189902271805
日本ピラー工業,2020,Q4,31.285072203561107
日本プラスト,2018,Q1,42.98528664948721
日本プラスト,2018,Q2,43.779056933452594
日本プラスト,2018,Q3,33.988139127742684
日本プラスト,2018,Q4,30.7953477612924
日本プラスト,2019,Q1,57.81010119359254
日本プラスト,2019,Q2,29.057540934782395
日本プラスト,2019,Q3,36.53125387831305
日本プラスト,2019,Q4,41.63398675977785
日本プラスト,2020,Q1,29.647986836655594
日本プラスト,2020,Q2,-18.051266925590067
日本プラスト,2020,Q3,10.916002958436334
日本プラスト,2020,Q4,28.586524855881045
日本ユニシス,2018,Q1,17.656515204609853
日本ユニシス,2018,Q2,30.179302232918445
日本ユニシス,2018,Q3,19.914903293135467
日本ユニシス,2018,Q4,43.32365178913372
日本ユニシス,2019,Q1,20.148494752906274
日本ユニシス,2019,Q2,40.80539643115443
日本ユニシス,2019,Q3,29.717945169873758
日本ユニシス,2019,Q4,48.47032783294484
日本ユニシス,2020,Q1,32.05684475427522
日本ユニシス,2020,Q2,46.83158481644211
日本ユニシス,2020,Q3,29.656523357258653
日本ユニシス,2020,Q4,50.08324999082845
日本リーテック,2018,Q1,15.85571223681822
日本リーテック,2018,Q2,26.739202916316422
日本リーテック,2018,Q3,30.39023370880107
日本リーテック,2018,Q4,75.75622000256139
日本リーテック,2019,Q1,9.616874004317534
日本リーテック,2019,Q2,26.570216735631995
日本リーテック,2019,Q3,39.68917697911182
日本リーテック,2019,Q4,62.04605664636402
日本リーテック,2020,Q1,13.80010365249844
日本リーテック,2020,Q2,22.432753484341685
日本リーテック,2020,Q3,30.561135380679957
日本リーテック,2020,Q4,74.9421706892455
日本信号,2018,Q1,-9.058769256938367
日本信号,2018,Q2,6.88023467813822
日本信号,2018,Q3,-4.020423700492256
日本信号,2018,Q4,46.232199564127896
日本信号,2019,Q1,0.4042512665470982
日本信号,2019,Q2,10.794397384018898
日本信号,2019,Q3,11.2238541654159
日本信号,2019,Q4,52.74214043187139
日本信号,2020,Q1,6.252053771044541
日本信号,2020,Q2,28.88629654237432
日本信号,2020,Q3,11.102843861515263
日本信号,2020,Q4,51.40826703029029
日本光電,2018,Q1,5.831389575463007
日本光電,2018,Q2,32.329018654173254
日本光電,2018,Q3,26.732072884557716
日本光電,2018,Q4,54.95043250938966
日本光電,2019,Q1,15.402323808361652
日本光電,2019,Q2,37.19470904207326
日本光電,2019,Q3,20.06519999836061
日本光電,2019,Q4,64.71220721365782
日本光電,2020,Q1,4.115007423627844
日本光電,2020,Q2,47.96048254694163
日本光電,2020,Q3,19.735112411164234
日本光電,2020,Q4,63.2429983502577
日本冶金工業,2018,Q1,7.263780537441366
日本冶金工業,2018,Q2,-0.7320182554968945
日本冶金工業,2018,Q3,10.751391292222078
日本冶金工業,2018,Q4,11.034357522042955
日本冶金工業,2019,Q1,11.278435657978498
日本冶金工業,2019,Q2,7.778206918472374
日本冶金工業,2019,Q3,7.903056368493658
日本冶金工業,2019,Q4,25.747476435039992
日本冶金工業,2020,Q1,69.79925761923286
日本冶金工業,2020,Q2,32.68457034710193
日本冶金工業,2020,Q3,91.01992999168046
日本冶金工業,2020,Q4,72.17383549229751
日本化学工業,2018,Q1,52.76075828368088
日本化学工業,2018,Q2,47.241853651649734
日本化学工業,2018,Q3,76.7354499277307
日本化学工業,2018,Q4,52.76529408860597
日本化学工業,2019,Q1,44.76778685465728
日本化学工業,2019,Q2,46.52195447023271
日本化学工業,2019,Q3,45.48242212358191
日本化学工業,2019,Q4,39.702713220240156
日本化学工業,2020,Q1,45.339149036269916
日本化学工業,2020,Q2,48.17810924966237
日本化学工業,2020,Q3,29.751365265654208
日本化学工業,2020,Q4,40.87098687748271
日本山村硝子,2018,Q1,5.639659524208834
日本山村硝子,2018,Q2,1.2473902416858411
日本山村硝子,2018,Q3,3.5751941314631033
日本山村硝子,2018,Q4,-0.9157453146128421
日本山村硝子,2019,Q1,1.5260630767720278
日本山村硝子,2019,Q2,6.269610162943385
日本山村硝子,2019,Q3,4.199202297297115
日本山村硝子,2019,Q4,-10.710937638798972
日本山村硝子,2020,Q1,13.450976360669188
日本山村硝子,2020,Q2,4.429909492868899
日本山村硝子,2020,Q3,-64.6899389855127
日本山村硝子,2020,Q4,-59.86646148139522
日本新薬,2018,Q1,49.51123611940841
日本新薬,2018,Q2,41.81129822214586
日本新薬,2018,Q3,70.4381914225036
日本新薬,2018,Q4,21.627689622208475
日本新薬,2019,Q1,54.95534391671124
日本新薬,2019,Q2,41.64962044601986
日本新薬,2019,Q3,81.36365294861727
日本新薬,2019,Q4,52.79718952775751
日本新薬,2020,Q1,64.63492123815907
日本新薬,2020,Q2,54.53857306670793
日本新薬,2020,Q3,59.12968452719876
日本新薬,2020,Q4,67.1333010548382
日本曹達,2018,Q1,13.93882258758397
日本曹達,2018,Q2,11.212096670737054
日本曹達,2018,Q3,9.16467316981994
日本曹達,2018,Q4,14.372661325214263
日本曹達,2019,Q1,42.74462767643244
日本曹達,2019,Q2,15.754377743057626
日本曹達,2019,Q3,18.271201707501366
