企業名,会計年度,四半期,y_hat_comb_mall
イソライト工業,2020,Q1,13.59695246364889
イソライト工業,2020,Q2,11.537602563496904
イソライト工業,2020,Q3,16.544056501168587
イソライト工業,2020,Q4,6.352592375738678
イチカワ,2018,Q1,1.3770632964527945
イチカワ,2018,Q2,5.2422132530287575
イチカワ,2018,Q3,7.758283323419127
イチカワ,2018,Q4,21.842050590317598
イチカワ,2019,Q1,-4.244329448646554
イチカワ,2019,Q2,5.633788670565574
イチカワ,2019,Q3,5.797879992246598
イチカワ,2019,Q4,19.695152494491357
イチカワ,2020,Q1,7.987204209160342
イチカワ,2020,Q2,9.056021960116851
イチカワ,2020,Q3,15.085824198628123
イチカワ,2020,Q4,9.76145317493247
イチケン,2018,Q1,42.5652933216777
イチケン,2018,Q2,140.91212893563196
イチケン,2018,Q3,128.0625221041767
イチケン,2018,Q4,107.74245280252777
イチケン,2019,Q1,100.5951502505192
イチケン,2019,Q2,93.8546486011616
イチケン,2019,Q3,111.37837369665915
イチケン,2019,Q4,125.28020147130306
イチケン,2020,Q1,100.99260291159509
イチケン,2020,Q2,66.45328776712122
イチケン,2020,Q3,136.74392423846763
イチケン,2020,Q4,89.92592420459637
イチネンホールディングス,2018,Q1,38.25397770884716
イチネンホールディングス,2018,Q2,40.833310996155795
イチネンホールディングス,2018,Q3,45.79813442812963
イチネンホールディングス,2018,Q4,52.58915520508741
イチネンホールディングス,2019,Q1,48.34500043740775
イチネンホールディングス,2019,Q2,57.849288129608816
イチネンホールディングス,2019,Q3,53.88440295355626
イチネンホールディングス,2019,Q4,51.304766780133036
イチネンホールディングス,2020,Q1,39.20019435420501
イチネンホールディングス,2020,Q2,59.28065942576817
イチネンホールディングス,2020,Q3,30.89901509705529
イチネンホールディングス,2020,Q4,41.392932687169555
イノテック,2018,Q1,16.856983394595936
イノテック,2018,Q2,30.2022711610378
イノテック,2018,Q3,21.228239307150993
イノテック,2018,Q4,6.362404670644233
イノテック,2019,Q1,13.621347576544428
イノテック,2019,Q2,27.831913447514996
イノテック,2019,Q3,23.175873345153985
イノテック,2019,Q4,26.267273814776864
イノテック,2020,Q1,18.244635586011395
イノテック,2020,Q2,12.568146182125295
イノテック,2020,Q3,36.03703935044988
イノテック,2020,Q4,24.536753982179
イビデン,2018,Q1,-34.480446297051465
イビデン,2018,Q2,-22.703965868602
イビデン,2018,Q3,8.44179836362369
イビデン,2018,Q4,-6.820553337654998
イビデン,2019,Q1,1.4613690993582993
イビデン,2019,Q2,-18.766232862529524
イビデン,2019,Q3,-10.330599064902568
イビデン,2019,Q4,24.546102038826486
イビデン,2020,Q1,12.627298186747794
イビデン,2020,Q2,36.05785268182705
イビデン,2020,Q3,68.39039339273981
イビデン,2020,Q4,63.19441875707283
イフジ産業,2018,Q1,15.378196207664761
イフジ産業,2018,Q2,14.818957440352463
イフジ産業,2018,Q3,18.476897723908685
イフジ産業,2018,Q4,16.564145712710797
イフジ産業,2019,Q1,19.021522122505196
イフジ産業,2019,Q2,20.345755268339886
イフジ産業,2019,Q3,26.82512173500796
イフジ産業,2019,Q4,9.436819138745395
イフジ産業,2020,Q1,13.751344646575276
イフジ産業,2020,Q2,17.265927523564848
イフジ産業,2020,Q3,28.940028966723748
イフジ産業,2020,Q4,19.464350467759107
イリソ電子工業,2018,Q1,53.84433033758156
イリソ電子工業,2018,Q2,14.894827534955903
イリソ電子工業,2018,Q3,64.58087811432297
イリソ電子工業,2018,Q4,21.46938871972369
イリソ電子工業,2019,Q1,13.607333832500245
イリソ電子工業,2019,Q2,14.447612796796445
イリソ電子工業,2019,Q3,46.8494729163872
イリソ電子工業,2019,Q4,37.09219524374303
イリソ電子工業,2020,Q1,17.28045742660398
イリソ電子工業,2020,Q2,1.375577997639615
イリソ電子工業,2020,Q3,66.80280902851909
イリソ電子工業,2020,Q4,29.000228057638072
インフォコム,2018,Q1,12.666220540576521
インフォコム,2018,Q2,38.061354339844
インフォコム,2018,Q3,29.52001797349684
インフォコム,2018,Q4,14.692716295722537
インフォコム,2019,Q1,19.45210305086759
インフォコム,2019,Q2,20.46678950854751
インフォコム,2019,Q3,22.712910732712253
インフォコム,2019,Q4,37.4763024573041
インフォコム,2020,Q1,17.945935457966407
インフォコム,2020,Q2,22.95664934812269
インフォコム,2020,Q3,19.37207064937327
インフォコム,2020,Q4,30.091371218726273
インプレスホールディングス,2018,Q1,-5.786809399844122
インプレスホールディングス,2018,Q2,2.2286424086853476
インプレスホールディングス,2018,Q3,9.09881926425016
インプレスホールディングス,2018,Q4,-12.617580052210652
インプレスホールディングス,2019,Q1,1.2093770581157643
インプレスホールディングス,2019,Q2,1.436502385422782
インプレスホールディングス,2019,Q3,8.649522127116636
インプレスホールディングス,2019,Q4,-12.741270903488552
インプレスホールディングス,2020,Q1,5.85685647164304
インプレスホールディングス,2020,Q2,7.748268685075383
インプレスホールディングス,2020,Q3,17.311266025309692
インプレスホールディングス,2020,Q4,-11.407922583368684
イーグル工業,2018,Q1,64.14111438764878
イーグル工業,2018,Q2,34.119724403847634
イーグル工業,2018,Q3,61.28750629713427
イーグル工業,2018,Q4,31.409859079023125
イーグル工業,2019,Q1,20.143751732678435
イーグル工業,2019,Q2,30.502403545659774
イーグル工業,2019,Q3,14.684284457388452
イーグル工業,2019,Q4,45.32221072519294
イーグル工業,2020,Q1,-14.797573765467854
イーグル工業,2020,Q2,9.353065158544002
イーグル工業,2020,Q3,42.0762445883311
イーグル工業,2020,Q4,5.971781876919276
ウシオ電機,2018,Q1,20.56241483874913
ウシオ電機,2018,Q2,20.502427814204797
ウシオ電機,2018,Q3,18.88176576012545
ウシオ電機,2018,Q4,11.568638092394478
ウシオ電機,2019,Q1,28.065297500302382
ウシオ電機,2019,Q2,13.617885984635521
ウシオ電機,2019,Q3,19.082547446705046
ウシオ電機,2019,Q4,8.861959975209556
ウシオ電機,2020,Q1,21.004064781761862
ウシオ電機,2020,Q2,12.477434922898757
ウシオ電機,2020,Q3,28.957372873268973
ウシオ電機,2020,Q4,32.469434669767054
ウッドワン,2018,Q1,9.719891293328816
ウッドワン,2018,Q2,28.692100037678795
ウッドワン,2018,Q3,-31.506880066064078
ウッドワン,2018,Q4,7.500220647464522
ウッドワン,2019,Q1,1.0495317300566582
ウッドワン,2019,Q2,11.212023739174052
ウッドワン,2019,Q3,40.57972133442457
ウッドワン,2019,Q4,24.284108778961805
ウッドワン,2020,Q1,8.981888931172016
ウッドワン,2020,Q2,4.5121736445144025
ウッドワン,2020,Q3,26.47632246979033
ウッドワン,2020,Q4,28.262510669562413
エア・ウォーター,2018,Q1,28.55398115079198
エア・ウォーター,2018,Q2,32.3517685982561
エア・ウォーター,2018,Q3,32.78179636219109
エア・ウォーター,2018,Q4,30.07811266848252
エア・ウォーター,2019,Q1,42.70994448705254
エア・ウォーター,2019,Q2,32.9097358115941
エア・ウォーター,2019,Q3,37.74842543929207
エア・ウォーター,2019,Q4,30.271906717350088
エア・ウォーター,2020,Q1,33.08223090350593
エア・ウォーター,2020,Q2,32.06652206485882
エア・ウォーター,2020,Q3,36.901366186329696
エア・ウォーター,2020,Q4,33.29826047004472
エイチワン,2018,Q1,27.29722465534862
エイチワン,2018,Q2,4.56286601988362
エイチワン,2018,Q3,62.904262941975546
エイチワン,2018,Q4,17.43472894509808
エイチワン,2019,Q1,7.701204316799479
エイチワン,2019,Q2,1.3018569093498826
エイチワン,2019,Q3,61.64080889751476
エイチワン,2019,Q4,39.05458641977559
エイチワン,2020,Q1,-40.57608570500987
エイチワン,2020,Q2,37.63226198987676
エイチワン,2020,Q3,97.42563357976394
エイチワン,2020,Q4,-24.725849078919673
エイベックス,2018,Q1,-0.32552413962915344
エイベックス,2018,Q2,23.61855081446053
エイベックス,2018,Q3,19.12280544740168
エイベックス,2018,Q4,-14.761904102883838
エイベックス,2019,Q1,9.448718113005903
エイベックス,2019,Q2,34.00215513284141
エイベックス,2019,Q3,55.79790054229134
エイベックス,2019,Q4,-30.91532397590554
エイベックス,2020,Q1,11.681166033844631
エイベックス,2020,Q2,-89.3898445267184
エイベックス,2020,Q3,-11.259974393677592
エイベックス,2020,Q4,-61.143732316840996
エクセディ,2018,Q1,81.42593366831993
エクセディ,2018,Q2,81.88205911689175
エクセディ,2018,Q3,96.92332933259605
エクセディ,2018,Q4,87.72345113228172
エクセディ,2019,Q1,58.77810854139924
エクセディ,2019,Q2,56.93913519237445
エクセディ,2019,Q3,74.46340368533541
エクセディ,2019,Q4,55.676631526652635
エクセディ,2020,Q1,19.94789277145586
エクセディ,2020,Q2,18.775285421240735
エクセディ,2020,Q3,90.73796838122179
エクセディ,2020,Q4,44.18495691493782
エステー,2018,Q1,17.643684028356205
エステー,2018,Q2,42.99636274453092
エステー,2018,Q3,8.513137821581383
エステー,2018,Q4,11.457491753567064
エステー,2019,Q1,13.245677759593159
エステー,2019,Q2,47.70039915973025
エステー,2019,Q3,8.626211980132478
エステー,2019,Q4,10.521835524644066
エステー,2020,Q1,14.882338419684888
エステー,2020,Q2,48.42521250692611
エステー,2020,Q3,17.969414819690424
エステー,2020,Q4,13.223000393790509
エステールホールディングス,2018,Q1,-10.02068155319856
エステールホールディングス,2018,Q2,16.288021758879438
エステールホールディングス,2018,Q3,32.81977593226774
エステールホールディングス,2018,Q4,30.615364514155868
エステールホールディングス,2019,Q1,-6.0578933706391265
エステールホールディングス,2019,Q2,30.064148505204003
エステールホールディングス,2019,Q3,21.659586055909976
エステールホールディングス,2019,Q4,17.86691916874073
エステールホールディングス,2020,Q1,-55.63963958052824
エステールホールディングス,2020,Q2,28.22401056643247
エステールホールディングス,2020,Q3,22.13842546299248
エステールホールディングス,2020,Q4,13.547272010880423
エスペック,2018,Q1,9.575439846588308
エスペック,2018,Q2,42.58314701947305
エスペック,2018,Q3,33.47912613740149
エスペック,2018,Q4,73.2041936597596
エスペック,2019,Q1,2.162138405111212
エスペック,2019,Q2,41.14720022230432
エスペック,2019,Q3,39.89072338343464
エスペック,2019,Q4,39.013815532007825
エスペック,2020,Q1,4.788808455769387
エスペック,2020,Q2,35.37883974727991
エスペック,2020,Q3,28.437386653744902
エスペック,2020,Q4,40.333390716808864
エスライン,2018,Q1,18.659042238151592
エスライン,2018,Q2,24.57400335318423
エスライン,2018,Q3,28.111523568354784
エスライン,2018,Q4,19.047772917028116
エスライン,2019,Q1,18.250027702612563
エスライン,2019,Q2,19.18731603948328
エスライン,2019,Q3,21.936044027112626
エスライン,2019,Q4,16.864068029107145
エスライン,2020,Q1,40.68362636777619
エスライン,2020,Q2,27.236005978275404
エスライン,2020,Q3,95.0730004044718
エスライン,2020,Q4,42.48183157401462
エスリード,2018,Q1,14.48604654460461
エスリード,2018,Q2,73.96124208926891
エスリード,2018,Q3,74.22234625189456
エスリード,2018,Q4,107.27979381184359
エスリード,2019,Q1,29.4662047066764
エスリード,2019,Q2,101.9364548684949
エスリード,2019,Q3,58.98362927689895
エスリード,2019,Q4,114.40801713279302
エスリード,2020,Q1,13.69484793759367
エスリード,2020,Q2,53.931533354761726
エスリード,2020,Q3,43.410984746904205
エスリード,2020,Q4,140.48178058805456
エス・エム・エス,2018,Q1,37.492056313719495
エス・エム・エス,2018,Q2,10.654680026183453
エス・エム・エス,2018,Q3,-2.7157141426547753
エス・エム・エス,2018,Q4,159.1307932636023
エス・エム・エス,2019,Q1,148.8894592612403
エス・エム・エス,2019,Q2,-0.6127619423285318
エス・エム・エス,2019,Q3,17.508108841770788
エス・エム・エス,2019,Q4,35.26837548597448
エス・エム・エス,2020,Q1,27.025102088339498
エス・エム・エス,2020,Q2,-12.663835255018967
エス・エム・エス,2020,Q3,-1.8868890903004654
エス・エム・エス,2020,Q4,82.70024167371768
エディオン,2018,Q1,-9.743994775649329
エディオン,2018,Q2,34.44541545424663
エディオン,2018,Q3,28.185418553243903
エディオン,2018,Q4,-4.0857502550724325
エディオン,2019,Q1,-2.167120954833278
エディオン,2019,Q2,59.26409227400247
エディオン,2019,Q3,29.12980647108744
エディオン,2019,Q4,5.1466176642017585
エディオン,2020,Q1,18.17727525589799
エディオン,2020,Q2,58.1905781255197
エディオン,2020,Q3,18.28089220175889
エディオン,2020,Q4,3.3085971292569076
エヌ・ティ・ティ・データ,2018,Q1,12.510254485470153
エヌ・ティ・ティ・データ,2018,Q2,16.80588741040065
エヌ・ティ・ティ・データ,2018,Q3,25.833733088776363
エヌ・ティ・ティ・データ,2018,Q4,28.755983344768435
エヌ・ティ・ティ・データ,2019,Q1,25.906668057329604
エヌ・ティ・ティ・データ,2019,Q2,1.188109483332326
エヌ・ティ・ティ・データ,2019,Q3,14.549925037238859
エヌ・ティ・ティ・データ,2019,Q4,19.163195479229152
エヌ・ティ・ティ・データ,2020,Q1,20.697079734240585
エヌ・ティ・ティ・データ,2020,Q2,22.248272666828903
エヌ・ティ・ティ・データ,2020,Q3,15.960895006114578
エヌ・ティ・ティ・データ,2020,Q4,19.070115600176614
エノモト,2018,Q1,45.01876712850832
エノモト,2018,Q2,19.055283921628096
エノモト,2018,Q3,32.15062234977859
エノモト,2018,Q4,33.65604631786713
エノモト,2019,Q1,37.157181345975005
エノモト,2019,Q2,55.33672235165925
エノモト,2019,Q3,38.25118781617378
エノモト,2019,Q4,15.023052755676924
エノモト,2020,Q1,54.46496488616869
エノモト,2020,Q2,13.742692328233193
エノモト,2020,Q3,46.07812839068429
エノモト,2020,Q4,42.11378659630249
エバラ食品工業,2018,Q1,35.29783724449082
エバラ食品工業,2018,Q2,40.702911316444734
エバラ食品工業,2018,Q3,66.17073175587907
エバラ食品工業,2018,Q4,-8.034384942425284
エバラ食品工業,2019,Q1,23.557960208566406
エバラ食品工業,2019,Q2,50.42881840834646
エバラ食品工業,2019,Q3,81.34473902188456
エバラ食品工業,2019,Q4,-7.81623300490301
エバラ食品工業,2020,Q1,49.28329364335798
エバラ食品工業,2020,Q2,35.794566721397274
エバラ食品工業,2020,Q3,87.87632900023942
エバラ食品工業,2020,Q4,-6.218523057422549
エフテック,2018,Q1,44.21713753200931
エフテック,2018,Q2,64.66420213786549
エフテック,2018,Q3,77.16353184305096
エフテック,2018,Q4,20.560176076651423
エフテック,2019,Q1,-7.874080648563276
エフテック,2019,Q2,-28.787782042220044
エフテック,2019,Q3,-67.85067789926435
エフテック,2019,Q4,-32.983314865693266
エフテック,2020,Q1,44.41187618318133
エフテック,2020,Q2,42.83611877938777
エフテック,2020,Q3,85.60170279205484
エフテック,2020,Q4,73.5578977398668
エフピコ,2018,Q1,40.63456632905557
エフピコ,2018,Q2,57.8106459416057
エフピコ,2018,Q3,89.98137081359646
エフピコ,2018,Q4,29.741633247878106
エフピコ,2019,Q1,48.47799287575473
エフピコ,2019,Q2,63.964899910544375
エフピコ,2019,Q3,90.80716462325779
エフピコ,2019,Q4,36.218958831901126
エフピコ,2020,Q1,59.73003698361865
エフピコ,2020,Q2,77.98414776541807
エフピコ,2020,Q3,76.70526651312375
エフピコ,2020,Q4,35.556942064580504
エフ・シー・シー,2018,Q1,43.414712424213626
