企業名,会計年度,四半期,y_hat_comb_uml
ジャパンフーズ,2019,Q3,-74.26697662861577
ジャパンフーズ,2019,Q4,-64.63201477489318
ジャパンフーズ,2020,Q1,107.44993029631439
ジャパンフーズ,2020,Q2,25.436281125708994
ジャパンフーズ,2020,Q3,-52.282060893471694
ジャパンフーズ,2020,Q4,-51.206883700539414
ジーエス・ユアサ　コーポレーシ,2018,Q1,4.241422494109911
ジーエス・ユアサ　コーポレーシ,2018,Q2,5.332203771445407
ジーエス・ユアサ　コーポレーシ,2018,Q3,6.334136933122208
ジーエス・ユアサ　コーポレーシ,2018,Q4,11.445411302300368
ジーエス・ユアサ　コーポレーシ,2019,Q1,10.392173832774299
ジーエス・ユアサ　コーポレーシ,2019,Q2,15.439277545710544
ジーエス・ユアサ　コーポレーシ,2019,Q3,19.972093277315913
ジーエス・ユアサ　コーポレーシ,2019,Q4,18.975502906221358
ジーエス・ユアサ　コーポレーシ,2020,Q1,19.080202867928612
ジーエス・ユアサ　コーポレーシ,2020,Q2,11.402994532189101
ジーエス・ユアサ　コーポレーシ,2020,Q3,24.074492288580267
ジーエス・ユアサ　コーポレーシ,2020,Q4,23.804672098384653
ジーテクト,2018,Q1,82.2083159573634
ジーテクト,2018,Q2,58.672372030098
ジーテクト,2018,Q3,78.63221171611062
ジーテクト,2018,Q4,93.5787351416308
ジーテクト,2019,Q1,62.065385824115644
ジーテクト,2019,Q2,66.80413736634836
ジーテクト,2019,Q3,70.2632961902491
ジーテクト,2019,Q4,66.33083953192468
ジーテクト,2020,Q1,67.50641562894613
ジーテクト,2020,Q2,58.87539667760882
ジーテクト,2020,Q3,49.158298233121
ジーテクト,2020,Q4,57.97990650926535
スクウェア・エニックス・ホール,2018,Q1,18.89821350931051
スクウェア・エニックス・ホール,2018,Q2,25.052965900077794
スクウェア・エニックス・ホール,2018,Q3,30.389575136323003
スクウェア・エニックス・ホール,2018,Q4,12.139453101785389
スクウェア・エニックス・ホール,2019,Q1,21.37125152812345
スクウェア・エニックス・ホール,2019,Q2,34.23108894220828
スクウェア・エニックス・ホール,2019,Q3,22.93728401159726
スクウェア・エニックス・ホール,2019,Q4,32.91627003888215
スクウェア・エニックス・ホール,2020,Q1,33.802424623560746
スクウェア・エニックス・ホール,2020,Q2,35.12255063071927
スクウェア・エニックス・ホール,2020,Q3,44.92858981881593
スクウェア・エニックス・ホール,2020,Q4,32.01215585922736
スクロール,2018,Q1,-0.5465330673053206
スクロール,2018,Q2,8.322179268776312
スクロール,2018,Q3,-1.7463446368529862
スクロール,2018,Q4,-11.456885834137065
スクロール,2019,Q1,11.1107835882631
スクロール,2019,Q2,0.38598396555418013
スクロール,2019,Q3,15.232288494319299
スクロール,2019,Q4,-18.80990949283951
スクロール,2020,Q1,17.257287067605674
スクロール,2020,Q2,-5.664485242761644
スクロール,2020,Q3,6.685084664328891
スクロール,2020,Q4,-4.713035920083298
スズキ,2018,Q1,72.6307469570032
スズキ,2018,Q2,88.51002311818333
スズキ,2018,Q3,113.03723122010656
スズキ,2018,Q4,107.58300336607383
スズキ,2019,Q1,74.8687758256804
スズキ,2019,Q2,68.34128375601001
スズキ,2019,Q3,81.38606167000968
スズキ,2019,Q4,53.78863135045907
スズキ,2020,Q1,62.615537249044515
スズキ,2020,Q2,72.82887015407711
スズキ,2020,Q3,75.68680072191785
スズキ,2020,Q4,61.779737568233635
スズケン,2018,Q1,37.352748524791004
スズケン,2018,Q2,46.384296463206724
スズケン,2018,Q3,61.4267185448677
スズケン,2018,Q4,49.65044580996869
スズケン,2019,Q1,27.36019669756825
スズケン,2019,Q2,74.80526951143506
スズケン,2019,Q3,112.0796280342791
スズケン,2019,Q4,41.79264629594384
スズケン,2020,Q1,49.48564106397895
スズケン,2020,Q2,64.05403152065658
スズケン,2020,Q3,66.5651814212731
スズケン,2020,Q4,62.98283034622006
スズデン,2018,Q1,17.014380459916868
スズデン,2018,Q2,18.45634134710864
スズデン,2018,Q3,18.2003293825222
スズデン,2018,Q4,17.715631093623116
スズデン,2019,Q1,18.563435107546738
スズデン,2019,Q2,16.94409303322451
スズデン,2019,Q3,12.743020624002556
スズデン,2019,Q4,17.485048535005898
スズデン,2020,Q1,17.03480883421638
スズデン,2020,Q2,19.76469511682156
スズデン,2020,Q3,15.439825792325435
スズデン,2020,Q4,20.145514199159543
スタンレー電気,2018,Q1,50.63653877934517
スタンレー電気,2018,Q2,53.00427492474437
スタンレー電気,2018,Q3,50.133339980647534
スタンレー電気,2018,Q4,58.77813569512082
スタンレー電気,2019,Q1,62.480890813649935
スタンレー電気,2019,Q2,57.83080692234586
スタンレー電気,2019,Q3,51.252764767519345
スタンレー電気,2019,Q4,53.98464266627867
スタンレー電気,2020,Q1,17.327709821975965
スタンレー電気,2020,Q2,-11.071695837298122
スタンレー電気,2020,Q3,34.95896503452177
スタンレー電気,2020,Q4,46.135751607855234
スターゼン,2018,Q1,126.78860462829547
スターゼン,2018,Q2,103.9698435011345
スターゼン,2018,Q3,124.84360153595551
スターゼン,2018,Q4,104.22657520590924
スターゼン,2019,Q1,121.91310745263777
スターゼン,2019,Q2,83.68142874345956
スターゼン,2019,Q3,124.3771483418007
スターゼン,2019,Q4,94.37219217231647
スターゼン,2020,Q1,79.90354491798855
スターゼン,2020,Q2,10.676195446630704
スターゼン,2020,Q3,108.99527556274008
スターゼン,2020,Q4,68.76072765781049
スターツコーポレーション,2018,Q1,59.20512088990703
スターツコーポレーション,2018,Q2,52.239863919401785
スターツコーポレーション,2018,Q3,71.32865389146335
スターツコーポレーション,2018,Q4,60.15818348769275
スターツコーポレーション,2019,Q1,65.34998631826838
スターツコーポレーション,2019,Q2,70.99029044255948
スターツコーポレーション,2019,Q3,59.89916001201663
スターツコーポレーション,2019,Q4,79.8731835085896
スターツコーポレーション,2020,Q1,53.53063480526159
スターツコーポレーション,2020,Q2,70.41918418656212
スターツコーポレーション,2020,Q3,66.50530549166372
スターツコーポレーション,2020,Q4,79.71802360345364
ステラ　ケミファ,2018,Q1,26.534113154180638
ステラ　ケミファ,2018,Q2,48.03475283629993
ステラ　ケミファ,2018,Q3,33.06710225923113
ステラ　ケミファ,2018,Q4,30.57727364159581
ステラ　ケミファ,2019,Q1,35.77193484196826
ステラ　ケミファ,2019,Q2,36.14893510584444
ステラ　ケミファ,2019,Q3,24.578038175359872
ステラ　ケミファ,2019,Q4,43.71306899282393
ステラ　ケミファ,2020,Q1,32.94772575579988
ステラ　ケミファ,2020,Q2,24.746938452841587
ステラ　ケミファ,2020,Q3,31.367427437242714
ステラ　ケミファ,2020,Q4,35.23321086922778
セイコーエプソン,2018,Q1,47.349363699633756
セイコーエプソン,2018,Q2,35.57124415392732
セイコーエプソン,2018,Q3,43.3516277444847
セイコーエプソン,2018,Q4,70.35432213593123
セイコーエプソン,2019,Q1,41.55427138779324
セイコーエプソン,2019,Q2,26.654571560216944
セイコーエプソン,2019,Q3,50.06765154576203
セイコーエプソン,2019,Q4,28.94260535635475
セイコーエプソン,2020,Q1,-3.4127856837898807
セイコーエプソン,2020,Q2,45.73712166614438
セイコーエプソン,2020,Q3,15.715195934432074
セイコーエプソン,2020,Q4,26.307222212923026
セイコーホールディングス,2018,Q1,56.37521650879289
セイコーホールディングス,2018,Q2,17.122698385606462
セイコーホールディングス,2018,Q3,35.354144704566444
セイコーホールディングス,2018,Q4,40.61758621115208
セイコーホールディングス,2019,Q1,11.438853463506629
セイコーホールディングス,2019,Q2,19.692512264231514
セイコーホールディングス,2019,Q3,35.95942297363111
セイコーホールディングス,2019,Q4,24.07915738858386
セイコーホールディングス,2020,Q1,11.018641766380979
セイコーホールディングス,2020,Q2,48.28924992155318
セイコーホールディングス,2020,Q3,29.471053121176286
セイコーホールディングス,2020,Q4,25.46421439722144
セイノーホールディングス,2018,Q1,20.514581700699562
セイノーホールディングス,2018,Q2,23.281523346030955
セイノーホールディングス,2018,Q3,32.619006239382266
セイノーホールディングス,2018,Q4,24.327440243960737
セイノーホールディングス,2019,Q1,28.85454955142341
セイノーホールディングス,2019,Q2,21.764617920640323
セイノーホールディングス,2019,Q3,19.328852617140633
セイノーホールディングス,2019,Q4,8.909861926113884
セイノーホールディングス,2020,Q1,62.01694364738767
セイノーホールディングス,2020,Q2,57.655516434046575
セイノーホールディングス,2020,Q3,19.54328682217607
セイノーホールディングス,2020,Q4,22.91087175051119
セガサミーホールディングス,2018,Q1,34.93468075546602
セガサミーホールディングス,2018,Q2,20.629739283965502
セガサミーホールディングス,2018,Q3,18.175244858838266
セガサミーホールディングス,2018,Q4,20.944057741704572
セガサミーホールディングス,2019,Q1,15.828697100704886
セガサミーホールディングス,2019,Q2,18.066289210000654
セガサミーホールディングス,2019,Q3,19.36232873225047
セガサミーホールディングス,2019,Q4,8.702120689070366
セガサミーホールディングス,2020,Q1,14.67128053327319
セガサミーホールディングス,2020,Q2,16.202921286717466
セガサミーホールディングス,2020,Q3,1.6875839338519505
セガサミーホールディングス,2020,Q4,16.591546370208636
セコム,2018,Q1,84.84711525224819
セコム,2018,Q2,94.94762861832004
セコム,2018,Q3,93.62081804694577
セコム,2018,Q4,95.46647384357917
セコム,2019,Q1,101.38264695733032
セコム,2019,Q2,82.14423857047103
セコム,2019,Q3,94.10063618596254
セコム,2019,Q4,98.05919958693289
セコム,2020,Q1,82.46399477247218
セコム,2020,Q2,96.76542222049197
セコム,2020,Q3,92.49824728789397
セコム,2020,Q4,88.5429839266581
センコーグループホールディング,2018,Q1,13.448866797957443
センコーグループホールディング,2018,Q2,15.725132109151216
センコーグループホールディング,2018,Q3,19.17477122358483
センコーグループホールディング,2018,Q4,13.117386547314318
センコーグループホールディング,2019,Q1,18.089551743374113
センコーグループホールディング,2019,Q2,17.77167183454867
センコーグループホールディング,2019,Q3,23.8468084777607
センコーグループホールディング,2019,Q4,13.934780329852725
センコーグループホールディング,2020,Q1,19.08501363399851
センコーグループホールディング,2020,Q2,19.326919760742722
センコーグループホールディング,2020,Q3,23.959375626578314
センコーグループホールディング,2020,Q4,9.441614888678815
セントケア・ホールディング,2018,Q1,123.65587842986517
セントケア・ホールディング,2018,Q2,61.29287124181245
セントケア・ホールディング,2018,Q3,-39.182971864023315
セントケア・ホールディング,2018,Q4,-8.843359916620244
セントケア・ホールディング,2019,Q1,-7.467811898190462
セントケア・ホールディング,2019,Q2,22.149332787780505
セントケア・ホールディング,2019,Q3,41.71335732664413
セントケア・ホールディング,2019,Q4,33.39590158142933
セントケア・ホールディング,2020,Q1,12.147512548164872
セントケア・ホールディング,2020,Q2,82.89001246350088
セントケア・ホールディング,2020,Q3,20.595409509926323
セントケア・ホールディング,2020,Q4,-57.09900590917843
セントラルスポーツ,2018,Q1,43.83084879068531
セントラルスポーツ,2018,Q2,42.10485318780184
セントラルスポーツ,2018,Q3,43.91791147512304
セントラルスポーツ,2018,Q4,45.65336944655874
セントラルスポーツ,2019,Q1,46.048913857008834
セントラルスポーツ,2019,Q2,45.55979644493968
セントラルスポーツ,2019,Q3,44.70199265726028
セントラルスポーツ,2019,Q4,53.83766685915613
セントラルスポーツ,2020,Q1,52.09604233595551
セントラルスポーツ,2020,Q2,39.19990595717839
セントラルスポーツ,2020,Q3,10.257529136610692
セントラルスポーツ,2020,Q4,41.80315996476771
セントラル硝子,2018,Q1,9.926148286556952
セントラル硝子,2018,Q2,4.299698209307248
セントラル硝子,2018,Q3,10.189735506181771
セントラル硝子,2018,Q4,24.491756585329142
セントラル硝子,2019,Q1,21.110518825242288
セントラル硝子,2019,Q2,29.269798297057612
セントラル硝子,2019,Q3,20.49758639912675
セントラル硝子,2019,Q4,20.885372464505302
セントラル硝子,2020,Q1,25.604226000297423
セントラル硝子,2020,Q2,22.446226051856346
セントラル硝子,2020,Q3,1.827587936459429
セントラル硝子,2020,Q4,23.315055611493072
セーレン,2018,Q1,24.257842644076685
セーレン,2018,Q2,22.293892177070894
セーレン,2018,Q3,26.979025927682727
セーレン,2018,Q4,22.78770623078837
セーレン,2019,Q1,29.160649078954023
セーレン,2019,Q2,24.562413082976306
セーレン,2019,Q3,28.98206324564444
セーレン,2019,Q4,24.97395059719841
セーレン,2020,Q1,30.56666700583444
セーレン,2020,Q2,24.679255963103774
セーレン,2020,Q3,20.77425278357782
セーレン,2020,Q4,25.289701904233684
ゼビオホールディングス,2018,Q1,49.40627977085231
ゼビオホールディングス,2018,Q2,14.013785148142738
ゼビオホールディングス,2018,Q3,46.25240431683618
ゼビオホールディングス,2018,Q4,-16.81232340169072
ゼビオホールディングス,2019,Q1,55.70332920473197
ゼビオホールディングス,2019,Q2,5.810591934377823
ゼビオホールディングス,2019,Q3,15.044327720020611
ゼビオホールディングス,2019,Q4,-26.422634683433763
ゼビオホールディングス,2020,Q1,28.790862269744686
ゼビオホールディングス,2020,Q2,-13.714341850577327
ゼビオホールディングス,2020,Q3,8.436047458248353
ゼビオホールディングス,2020,Q4,-16.29609643817835
ゼンショーホールディングス,2018,Q1,8.746330893125766
ゼンショーホールディングス,2018,Q2,13.7210093048956
ゼンショーホールディングス,2018,Q3,11.413970060110797
ゼンショーホールディングス,2018,Q4,12.098547592731514
ゼンショーホールディングス,2019,Q1,12.73804414669282
ゼンショーホールディングス,2019,Q2,15.105254248867844
ゼンショーホールディングス,2019,Q3,19.337898079388076
ゼンショーホールディングス,2019,Q4,6.479149189314948
ゼンショーホールディングス,2020,Q1,14.43751390516167
ゼンショーホールディングス,2020,Q2,1.945496540035516
ゼンショーホールディングス,2020,Q3,13.443374900576135
ゼンショーホールディングス,2020,Q4,-1.6240516437386558
ゼンリン,2018,Q1,-2.0223996071298753
ゼンリン,2018,Q2,7.137041677907577
ゼンリン,2018,Q3,-7.778231930361959
ゼンリン,2018,Q4,67.90156425851474
ゼンリン,2019,Q1,8.641152503377596
