企業名,会計年度,四半期,y_hat_comb_uts
フェイス,2018,Q3,1.3926292167257344
フェイス,2018,Q4,-101.59768696686494
フェイス,2019,Q1,35.34623647278864
フェイス,2019,Q2,41.92069191496919
フェイス,2019,Q3,-38.25407708521851
フェイス,2019,Q4,-5.534120467061487
フェイス,2020,Q1,-15.809556381792476
フェイス,2020,Q2,-5.9740786008954645
フェイス,2020,Q3,6.460330807355106
フェイス,2020,Q4,-38.9160813932633
フォスター電機,2018,Q1,4.062226123656777
フォスター電機,2018,Q2,6.903653021990013
フォスター電機,2018,Q3,81.82479069571126
フォスター電機,2018,Q4,-49.890105219563395
フォスター電機,2019,Q1,-31.79679207389254
フォスター電機,2019,Q2,56.64847903730198
フォスター電機,2019,Q3,15.14445342284987
フォスター電機,2019,Q4,-14.705603064963693
フォスター電機,2020,Q1,46.706718003778164
フォスター電機,2020,Q2,-6.97266813891558
フォスター電機,2020,Q3,1.2785701669904121
フォスター電機,2020,Q4,-8.72302919280906
フクシマガリレイ,2018,Q1,49.18361546961263
フクシマガリレイ,2018,Q2,87.35046110160302
フクシマガリレイ,2018,Q3,87.58759216645618
フクシマガリレイ,2018,Q4,77.00783908059974
フクシマガリレイ,2019,Q1,72.83324182105314
フクシマガリレイ,2019,Q2,82.59019951269974
フクシマガリレイ,2019,Q3,93.16999763730092
フクシマガリレイ,2019,Q4,70.28907119403526
フクシマガリレイ,2020,Q1,69.63556252348477
フクシマガリレイ,2020,Q2,81.56716889112354
フクシマガリレイ,2020,Q3,75.07873187180385
フクシマガリレイ,2020,Q4,67.47067305694328
フジシールインターナショナル,2018,Q1,45.883136550043304
フジシールインターナショナル,2018,Q2,32.09353900795322
フジシールインターナショナル,2018,Q3,34.52932199403093
フジシールインターナショナル,2018,Q4,24.037698269138737
フジシールインターナショナル,2019,Q1,45.14312204582517
フジシールインターナショナル,2019,Q2,43.023096047326796
フジシールインターナショナル,2019,Q3,34.93590779167746
フジシールインターナショナル,2019,Q4,23.38801736936066
フジシールインターナショナル,2020,Q1,49.16333639402533
フジシールインターナショナル,2020,Q2,34.78936567193416
フジシールインターナショナル,2020,Q3,28.339717168159684
フジシールインターナショナル,2020,Q4,36.4405039724398
フジッコ,2018,Q1,33.41180984818218
フジッコ,2018,Q2,27.802327768105034
フジッコ,2018,Q3,47.895418121582004
フジッコ,2018,Q4,30.388060161934426
フジッコ,2019,Q1,30.024425784493523
フジッコ,2019,Q2,32.5580310787948
フジッコ,2019,Q3,39.754592070614365
フジッコ,2019,Q4,37.99055872067591
フジッコ,2020,Q1,23.404434335373928
フジッコ,2020,Q2,24.427486635963653
フジッコ,2020,Q3,51.61476560046113
フジッコ,2020,Q4,13.797752431677015
フジテック,2018,Q1,22.683458739225706
フジテック,2018,Q2,27.703341174135534
フジテック,2018,Q3,36.842269366474476
フジテック,2018,Q4,19.407968033204888
フジテック,2019,Q1,20.2632292446269
フジテック,2019,Q2,32.52356303822697
フジテック,2019,Q3,29.942856785304564
フジテック,2019,Q4,37.85403041081063
フジテック,2020,Q1,23.422196118864285
フジテック,2020,Q2,31.715937349318313
フジテック,2020,Q3,31.959389432899815
フジテック,2020,Q4,35.11702750761594
フジミインコーポレーテッド,2018,Q1,24.263390461612783
フジミインコーポレーテッド,2018,Q2,46.448353473502905
フジミインコーポレーテッド,2018,Q3,43.5371080087575
フジミインコーポレーテッド,2018,Q4,26.22643550701295
フジミインコーポレーテッド,2019,Q1,42.74656614495137
フジミインコーポレーテッド,2019,Q2,42.558180807689645
フジミインコーポレーテッド,2019,Q3,48.851056708636825
フジミインコーポレーテッド,2019,Q4,28.29260488509331
フジミインコーポレーテッド,2020,Q1,44.12789495284827
フジミインコーポレーテッド,2020,Q2,59.72139875587849
フジミインコーポレーテッド,2020,Q3,47.329747674023814
フジミインコーポレーテッド,2020,Q4,45.52551958859187
フジ・メディア・ホールディング,2018,Q1,365.71666110522676
フジ・メディア・ホールディング,2018,Q2,-191.54135712927345
フジ・メディア・ホールディング,2018,Q3,352.61098768760803
フジ・メディア・ホールディング,2018,Q4,774.7956477819922
フジ・メディア・ホールディング,2019,Q1,227.5672488899666
フジ・メディア・ホールディング,2019,Q2,-82.76191515574212
フジ・メディア・ホールディング,2019,Q3,380.3306170961149
フジ・メディア・ホールディング,2019,Q4,250.8634406155099
フジ・メディア・ホールディング,2020,Q1,-77.57018321816459
フジ・メディア・ホールディング,2020,Q2,-21.135268272659317
フジ・メディア・ホールディング,2020,Q3,111.24881144940284
フジ・メディア・ホールディング,2020,Q4,45.12413314433834
フジ住宅,2018,Q1,36.899960314614155
フジ住宅,2018,Q2,18.54891786340209
フジ住宅,2018,Q3,14.973914392515189
フジ住宅,2018,Q4,48.4517073426153
フジ住宅,2019,Q1,32.618903776462396
フジ住宅,2019,Q2,21.28781201050171
フジ住宅,2019,Q3,19.876392253245008
フジ住宅,2019,Q4,44.864708105309525
フジ住宅,2020,Q1,23.55379632610475
フジ住宅,2020,Q2,15.764951157605164
フジ住宅,2020,Q3,22.44365751446663
フジ住宅,2020,Q4,34.62228290469312
フタバ産業,2018,Q1,38.34649422424109
フタバ産業,2018,Q2,10.356996941655307
フタバ産業,2018,Q3,17.227397425281307
フタバ産業,2018,Q4,27.867756594896473
フタバ産業,2019,Q1,13.196851169299649
フタバ産業,2019,Q2,13.660285431471086
フタバ産業,2019,Q3,13.228135732229259
フタバ産業,2019,Q4,35.272192663135186
フタバ産業,2020,Q1,6.196781273225788
フタバ産業,2020,Q2,-27.642785132748266
フタバ産業,2020,Q3,10.495090000490197
フタバ産業,2020,Q4,25.92957143354289
フランスベッドホールディングス,2018,Q1,9.83932003743369
フランスベッドホールディングス,2018,Q2,10.444225481850848
フランスベッドホールディングス,2018,Q3,10.059438641861387
フランスベッドホールディングス,2018,Q4,13.434695737416508
フランスベッドホールディングス,2019,Q1,17.330424798825106
フランスベッドホールディングス,2019,Q2,7.911239946567235
フランスベッドホールディングス,2019,Q3,8.672009130087257
フランスベッドホールディングス,2019,Q4,33.77622852921698
フランスベッドホールディングス,2020,Q1,9.843611596247497
フランスベッドホールディングス,2020,Q2,9.975825809022696
フランスベッドホールディングス,2020,Q3,14.523895790734457
フランスベッドホールディングス,2020,Q4,14.662037873310362
フルサト工業,2018,Q1,26.441588862053084
フルサト工業,2018,Q2,45.17968024830301
フルサト工業,2018,Q3,49.513905116295085
フルサト工業,2018,Q4,60.53493386600853
フルサト工業,2019,Q1,37.095080187729884
フルサト工業,2019,Q2,50.258785686195594
フルサト工業,2019,Q3,65.37416118499665
フルサト工業,2019,Q4,49.067443194780694
フルサト工業,2020,Q1,38.37108750326067
フルサト工業,2020,Q2,54.71177338540925
フルサト工業,2020,Q3,39.92287042794384
フルサト工業,2020,Q4,40.333234367540086
ブイ・テクノロジー,2018,Q1,785.6095157466682
ブイ・テクノロジー,2018,Q2,1033.664397195748
ブイ・テクノロジー,2018,Q3,449.860858154119
ブイ・テクノロジー,2018,Q4,689.7860397154216
ブイ・テクノロジー,2019,Q1,1072.2887931342984
ブイ・テクノロジー,2019,Q2,834.8010718371772
ブイ・テクノロジー,2019,Q3,432.77711805816296
ブイ・テクノロジー,2019,Q4,214.14649641012153
ブイ・テクノロジー,2020,Q1,154.43114004590376
ブイ・テクノロジー,2020,Q2,496.71986683425587
ブイ・テクノロジー,2020,Q3,128.27200456418498
ブイ・テクノロジー,2020,Q4,-124.22363308504438
ブラザー工業,2018,Q1,45.07378893169608
ブラザー工業,2018,Q2,52.372517032450766
ブラザー工業,2018,Q3,54.38552017901105
ブラザー工業,2018,Q4,47.253832889113646
ブラザー工業,2019,Q1,54.773730255467534
ブラザー工業,2019,Q2,46.01787952643824
ブラザー工業,2019,Q3,61.4814873971946
ブラザー工業,2019,Q4,37.03834058505357
ブラザー工業,2020,Q1,50.09974531792999
ブラザー工業,2020,Q2,43.4619020023903
ブラザー工業,2020,Q3,59.92095494669341
ブラザー工業,2020,Q4,46.130997519735594
ブルドックソース,2018,Q1,36.073625315069556
ブルドックソース,2018,Q2,40.956650708782504
ブルドックソース,2018,Q3,27.567145975630275
ブルドックソース,2018,Q4,19.056495871356248
ブルドックソース,2019,Q1,46.27366178307193
ブルドックソース,2019,Q2,14.0928292569827
ブルドックソース,2019,Q3,18.47069060223243
ブルドックソース,2019,Q4,15.31164570748407
ブルドックソース,2020,Q1,24.415634085210208
ブルドックソース,2020,Q2,9.505188232343752
ブルドックソース,2020,Q3,16.199590016721906
ブルドックソース,2020,Q4,15.154830671961633
プリマハム,2018,Q1,9.299522465502289
プリマハム,2018,Q2,10.135156256673321
プリマハム,2018,Q3,13.389499404467761
プリマハム,2018,Q4,16.957215630650904
プリマハム,2019,Q1,11.409553225022961
プリマハム,2019,Q2,26.893308636676373
プリマハム,2019,Q3,70.42441030411473
プリマハム,2019,Q4,23.994861132452655
プリマハム,2020,Q1,45.543170575595035
プリマハム,2020,Q2,56.0971511031431
プリマハム,2020,Q3,61.02259292376958
プリマハム,2020,Q4,41.79103177228764
プレサンスコーポレーション,2018,Q1,16.010673334717772
プレサンスコーポレーション,2018,Q2,91.94385941039593
プレサンスコーポレーション,2018,Q3,59.25407395801646
プレサンスコーポレーション,2018,Q4,19.01837607370995
プレサンスコーポレーション,2019,Q1,156.14675523170558
プレサンスコーポレーション,2019,Q2,67.91351977297217
プレサンスコーポレーション,2019,Q3,37.2797172414204
プレサンスコーポレーション,2019,Q4,42.88437849675432
プレサンスコーポレーション,2020,Q1,131.53442964156812
プレサンスコーポレーション,2020,Q2,100.7568737465415
プレサンスコーポレーション,2020,Q3,76.45654101184059
プレサンスコーポレーション,2020,Q4,28.427055416175204
プレス工業,2018,Q1,11.23263224876148
プレス工業,2018,Q2,14.250341585747288
プレス工業,2018,Q3,16.210449207997424
プレス工業,2018,Q4,10.539218799402695
プレス工業,2019,Q1,17.473734966026775
プレス工業,2019,Q2,15.358717492333406
プレス工業,2019,Q3,13.538985328425568
プレス工業,2019,Q4,11.769337899890449
プレス工業,2020,Q1,13.19454512580944
プレス工業,2020,Q2,1.1352224474881851
プレス工業,2020,Q3,-3.7911705995794405
プレス工業,2020,Q4,10.622796096412404
プロシップ,2018,Q1,30.381482040176888
プロシップ,2018,Q2,28.076240770651225
プロシップ,2018,Q3,26.414908270491697
プロシップ,2018,Q4,59.57083616447748
プロシップ,2019,Q1,19.648559361709793
プロシップ,2019,Q2,20.49799197180544
プロシップ,2019,Q3,24.23936989171937
プロシップ,2019,Q4,36.11147494068804
プロシップ,2020,Q1,10.958192674737678
プロシップ,2020,Q2,14.104748085367268
プロシップ,2020,Q3,17.69188086549373
プロシップ,2020,Q4,34.681606568566394
プロトコーポレーション,2018,Q1,4.905954984899043
プロトコーポレーション,2018,Q2,20.9872221095223
プロトコーポレーション,2018,Q3,35.76931796344297
プロトコーポレーション,2018,Q4,-17.887591736043987
プロトコーポレーション,2019,Q1,53.43929747372174
プロトコーポレーション,2019,Q2,36.68638775918727
プロトコーポレーション,2019,Q3,58.977673333874485
プロトコーポレーション,2019,Q4,9.202064981016616
プロトコーポレーション,2020,Q1,43.45147668590785
プロトコーポレーション,2020,Q2,36.133510660141866
プロトコーポレーション,2020,Q3,29.449543371526396
プロトコーポレーション,2020,Q4,6.105729008906451
ヘリオス　テクノ　ホールディン,2018,Q1,2.5531193985590264
ヘリオス　テクノ　ホールディン,2018,Q2,53.635890225896404
ヘリオス　テクノ　ホールディン,2018,Q3,32.679418096001385
ヘリオス　テクノ　ホールディン,2018,Q4,17.718951857862862
ヘリオス　テクノ　ホールディン,2019,Q1,21.909843049867078
ヘリオス　テクノ　ホールディン,2019,Q2,28.29297168683947
ヘリオス　テクノ　ホールディン,2019,Q3,14.04734098311929
ヘリオス　テクノ　ホールディン,2019,Q4,12.95413021988809
ヘリオス　テクノ　ホールディン,2020,Q1,12.94221688760175
ヘリオス　テクノ　ホールディン,2020,Q2,7.610011940158557
ヘリオス　テクノ　ホールディン,2020,Q3,-0.457947179400142
ヘリオス　テクノ　ホールディン,2020,Q4,26.01746450219205
ベネッセホールディングス,2018,Q1,-16.74553155484026
ベネッセホールディングス,2018,Q2,49.59474275933197
ベネッセホールディングス,2018,Q3,95.85373508693782
ベネッセホールディングス,2018,Q4,-49.52436963425783
ベネッセホールディングス,2019,Q1,-28.54091819514192
ベネッセホールディングス,2019,Q2,51.654643938954926
ベネッセホールディングス,2019,Q3,56.373972194408495
ベネッセホールディングス,2019,Q4,-19.85025670172771
ベネッセホールディングス,2020,Q1,-25.24712988194786
ベネッセホールディングス,2020,Q2,62.29945436473669
ベネッセホールディングス,2020,Q3,57.385188884481565
ベネッセホールディングス,2020,Q4,-44.57022337888441
ベネフィット・ワン,2018,Q1,8.90157526840187
ベネフィット・ワン,2018,Q2,17.34434644670352
ベネフィット・ワン,2018,Q3,12.678925546844631
ベネフィット・ワン,2018,Q4,18.93983074287591
ベネフィット・ワン,2019,Q1,2.0643694757693867
ベネフィット・ワン,2019,Q2,11.332244540081176
ベネフィット・ワン,2019,Q3,11.482731506789692
ベネフィット・ワン,2019,Q4,7.785612383243394
ベネフィット・ワン,2020,Q1,1.711008449917219
ベネフィット・ワン,2020,Q2,10.574406231313825
ベネフィット・ワン,2020,Q3,10.832782422853665
ベネフィット・ワン,2020,Q4,10.625459587714186
ベルーナ,2018,Q1,31.17071724413111
ベルーナ,2018,Q2,16.533931312556383
ベルーナ,2018,Q3,36.944104148677226
ベルーナ,2018,Q4,15.828853367319866
ベルーナ,2019,Q1,29.11267616020306
ベルーナ,2019,Q2,10.75542900887333
ベルーナ,2019,Q3,29.979115530003718
ベルーナ,2019,Q4,25.14294822911047
ベルーナ,2020,Q1,14.419073015376167
ベルーナ,2020,Q2,7.548684590050257
ベルーナ,2020,Q3,30.19818463394538
ベルーナ,2020,Q4,24.975452864674544
ペガサスミシン製造,2018,Q1,17.946037519355933
ペガサスミシン製造,2018,Q2,19.958075920926973
ペガサスミシン製造,2018,Q3,20.188175547692275
ペガサスミシン製造,2018,Q4,10.543729710255523
ペガサスミシン製造,2019,Q1,23.084228567089603
ペガサスミシン製造,2019,Q2,16.958755404744977
ペガサスミシン製造,2019,Q3,2.335240038010314
ペガサスミシン製造,2019,Q4,5.022812062892959
ペガサスミシン製造,2020,Q1,-4.887974815094279
ペガサスミシン製造,2020,Q2,-4.997758090813791
ペガサスミシン製造,2020,Q3,-1.6549320791823647
ペガサスミシン製造,2020,Q4,2.8755556256432016
ホウスイ,2018,Q1,1.1906518340966035
ホウスイ,2018,Q2,2.4173049913267923
ホウスイ,2018,Q3,18.439845734420892
ホウスイ,2018,Q4,-0.14738956518452778
ホウスイ,2019,Q1,-1.2063358676103235
ホウスイ,2019,Q2,5.5981779379450005
ホウスイ,2019,Q3,12.24681085889693
ホウスイ,2019,Q4,17.495304299782337
ホウスイ,2020,Q1,8.932816828080709
ホウスイ,2020,Q2,14.641894672130624
ホウスイ,2020,Q3,20.159000101601595
ホウスイ,2020,Q4,17.80434412690019
ホギメディカル,2018,Q1,126.54094062890942
ホギメディカル,2018,Q2,49.2280886764148
ホギメディカル,2018,Q3,88.08657701784288
ホギメディカル,2018,Q4,47.8944089298794
ホギメディカル,2019,Q1,44.331438994845
ホギメディカル,2019,Q2,78.94516793541708
ホギメディカル,2019,Q3,61.321055005388374
ホギメディカル,2019,Q4,27.444959588854516
ホギメディカル,2020,Q1,43.30643839834502
ホギメディカル,2020,Q2,63.204349226473155
ホギメディカル,2020,Q3,50.1164749031816
ホギメディカル,2020,Q4,33.44288356439476
ホクト,2018,Q1,-17.349638375612912
ホクト,2018,Q2,-21.09735480789124
ホクト,2018,Q3,68.48088963719879
ホクト,2018,Q4,54.90746140125818
ホクト,2019,Q1,-16.938826657450168
